Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4(mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
19.83333333,6.830695463,17.17815886,25.82784776,101.7975625,6.806281645,6.832051788,7.100264709,2.065048218,2.084274292,2.034301758,2.10067749,19.83333333,0.983333333,1,,6.067993248,225,,,,,0,6.043579431,,,,6.337562495,6.069349574,,,,,,
19.85,6.834086271,17.1939263,25.83074604,101.7958438,6.801534514,6.832390869,7.100942871,2.064971924,2.084350586,2.034301758,2.100753784,19.85,0.985,1,,6.070719679,224,,,,,0,6.038167923,,,,6.337576279,6.069024278,,,,,,
19.86666667,6.836459836,17.18557883,25.83654261,101.8027188,6.802212676,6.831712708,7.094839417,2.065124512,2.084350586,2.034301758,2.100753784,19.86666667,0.986666667,1,,6.073535172,224,,,,,0,6.039288012,,,,6.331914752,6.068788043,,,,,,
19.88333333,6.830695463,17.18279635,25.84089004,101.801,6.801873595,6.832051788,7.095517578,2.06489563,2.08442688,2.034301758,2.10067749,19.88333333,0.988333333,1,,6.067947785,225,,,,,0,6.039125917,,,,6.3327699,6.06930411,,,,,,
19.9,6.830695463,17.18557883,25.84378833,101.7992813,6.802551757,6.831712708,7.094161255,2.065048218,2.084350586,2.034225464,2.10067749,19.9,0.99,1,,6.067859907,224,,,,,0,6.0397162,,,,6.331325699,6.068877151,,,,,,
19.91666667,6.830695463,17.18465134,25.84523747,101.7992813,6.797804625,6.823913849,7.091109528,2.065048218,2.084350586,2.03414917,2.100601196,19.91666667,0.991666667,1,,6.067918891,224,,,,,0,6.035028054,,,,6.328332956,6.061137277,,,,,,
19.93333333,6.827304655,17.22082369,25.84523747,101.794125,6.802212676,6.82425293,7.090770447,2.064971924,2.084350586,2.034301758,2.10067749,19.93333333,0.993333333,1,,6.062922498,225,,,,,0,6.037830519,,,,6.32638829,6.059870773,,,,,,
19.95,6.826626493,17.18186885,25.84233919,101.794125,6.796787383,6.825270172,7.090770447,2.065048218,2.084350586,2.034301758,2.10067749,19.95,0.995,1,,6.063937803,224,,,,,0,6.034098692,,,,6.328081756,6.062581481,,,,,,
19.96666667,6.819844877,17.20412876,25.83799176,101.7992813,6.797465545,6.824592011,7.091109528,2.064971924,2.08442688,2.03414917,2.100830078,19.96666667,0.996666667,1,,6.056114565,224,,,,,0,6.033735233,,,,6.327379216,6.060861699,,,,,,
19.98333333,6.819844877,17.18465134,25.84813576,101.7975625,6.797126464,6.824592011,7.090770447,2.064971924,2.084121704,2.034225464,2.10067749,19.98333333,0.998333333,1,,6.05710393,225,,,,,0,6.034385516,,,,6.328029499,6.061851063,,,,,,
20,6.814758665,17.23844612,25.84233919,101.801,6.789666686,6.824592011,7.090770447,2.065048218,2.084579468,2.034301758,2.100753784,20,0,0,1,6.049558557,224,-0.034066725,202.3563463,,,0,6.024466578,-0.066437638,394.6395725,,6.325570339,6.059391902,0.001107257,-0.032348717,6.577103655,192.1513778,,
20.01666667,6.817810393,17.19949128,25.83364433,101.8044375,6.789666686,6.821201202,7.095178497,2.064971924,2.084197998,2.034301758,2.100753784,20.01666667,0.001666667,0,,6.054232423,224,,,,,0,6.026088717,,,,6.331600528,6.057623233,,,,,,
20.03333333,6.818827635,17.24957608,25.83509347,101.7992813,6.783902313,6.82018396,7.095517578,2.065048218,2.084503174,2.034225464,2.100753784,20.03333333,0.003333333,0,,6.053044028,225,,,,,0,6.018118706,,,,6.329733971,6.054400353,,,,,,
20.05,6.817810393,17.19207131,25.83364433,101.7958438,6.781528747,6.823913849,7.094500336,2.065200806,2.084350586,2.034378052,2.100601196,20.05,0.005,0,,6.054561836,224,,,,,0,6.01828019,,,,6.331251779,6.060665292,,,,,,
20.06666667,6.818149473,17.23844612,25.83364433,101.7992813,6.780511505,6.824592011,7.095517578,2.064971924,2.084197998,2.034301758,2.100524902,20.06666667,0.006666667,0,,6.052842089,224,,,,,0,6.01520412,,,,6.330210194,6.059284626,,,,,,
20.08333333,6.813741423,17.19114381,25.83364433,101.7975625,6.780850586,6.824592011,7.091448608,2.065124512,2.084274292,2.034225464,2.100753784,20.08333333,0.008333333,0,,6.050534043,225,,,,,0,6.017643205,,,,6.328241228,6.06138463,,,,,,
20.1,6.813063261,17.20227377,25.83509347,101.7924063,6.780172424,6.82425293,7.090770447,2.064971924,2.084274292,2.034378052,2.100753784,20.1,0.01,0,,6.049379609,224,,,,,0,6.016488772,,,,6.327086795,6.060569278,,,,,,
20.11666667,6.813402342,17.20041878,25.84668661,101.801,6.780850586,6.82425293,7.091109528,2.064971924,2.084350586,2.034301758,2.10067749,20.11666667,0.011666667,0,,6.049943729,224,,,,,0,6.017391973,,,,6.327650915,6.060794317,,,,,,
20.13333333,6.80831613,17.21340372,25.8495849,101.7958438,6.780850586,6.821201202,7.095517578,2.065048218,2.084350586,2.034301758,2.10067749,20.13333333,0.013333333,0,,6.044316846,225,,,,,0,6.016851302,,,,6.331518294,6.057201919,,,,,,
20.15,6.809672453,17.23566363,25.85393233,101.8027188,6.781189666,6.820862122,7.091109528,2.064971924,2.084503174,2.034378052,2.10067749,20.15,0.015,0,,6.04473876,224,,,,,0,6.016255973,,,,6.326175834,6.055928428,,,,,,
20.16666667,6.80831613,17.20412876,25.85683062,101.8027188,6.781189666,6.820523041,7.090770447,2.064971924,2.084350586,2.034301758,2.100753784,20.16666667,0.016666667,0,,6.044817623,224,,,,,0,6.017691159,,,,6.32727194,6.057024534,,,,,,
20.18333333,6.809333373,17.23009866,25.85393233,101.7992813,6.780850586,6.813402344,7.090770447,2.06489563,2.084274292,2.034301758,2.100753784,20.18333333,0.018333333,0,,6.044646658,225,,,,,0,6.016163871,,,,6.326083732,6.048715629,,,,,,
20.2,6.80831613,17.20041878,25.85248319,101.7958438,6.783563232,6.814419586,7.091109528,2.065124512,2.08442688,2.034378052,2.100753784,20.2,0.02,0,,6.044928815,224,,,,,0,6.020175917,,,,6.327722212,6.051032271,,,,,,
20.21666667,6.808655211,17.21804121,25.8495849,101.8027188,6.784241394,6.815097748,7.091109528,2.064971924,2.084350586,2.034301758,2.100753784,20.21666667,0.021666667,0,,6.044450097,224,,,,,0,6.02003628,,,,6.326904414,6.050892634,,,,,,
20.23333333,6.802551757,17.19949128,25.84523747,101.7975625,6.783902313,6.814080505,7.091109528,2.065048218,2.084350586,2.034225464,2.100601196,20.23333333,0.023333333,0,,6.039116483,225,,,,,0,6.02046704,,,,6.327674254,6.050645232,,,,,,
20.25,6.802212676,17.19021632,25.84668661,101.801,6.784241394,6.814419586,7.090770447,2.06489563,2.084197998,2.034301758,2.100753784,20.25,0.025,0,,6.03920691,224,,,,,0,6.021235628,,,,6.327764681,6.05141382,,,,,,
20.26666667,6.802890837,17.19949128,25.84668661,101.801,6.780172424,6.814080505,7.087379639,2.064971924,2.084655762,2.034301758,2.100753784,20.26666667,0.026666667,0,,6.039473392,224,,,,,0,6.016754979,,,,6.323962194,6.05066306,,,,,,
20.28333333,6.802890837,17.20227377,25.85103404,101.7992813,6.773051727,6.815097748,7.087040558,2.064971924,2.08442688,2.034301758,2.100753784,20.28333333,0.028333333,0,,6.039403371,225,,,,,0,6.00956426,,,,6.323553091,6.051610281,,,,,,
20.3,6.802551757,17.20598375,25.85103404,101.794125,6.767287354,6.814758667,7.087040558,2.064971924,2.084350586,2.034072876,2.100601196,20.3,0.03,0,,6.03889963,224,,,,,0,6.003635227,,,,6.323388431,6.05110654,,,,,,
20.31666667,6.803568999,17.19763629,25.85683062,101.801,6.764235626,6.810350616,7.087379639,2.064971924,2.08442688,2.034301758,2.100753784,20.31666667,0.031666667,0,,6.04035862,224,,,,,0,6.001025247,,,,6.32416926,6.047140237,,,,,,
20.33333333,6.80831613,17.22546118,25.85248319,101.7992813,6.764574707,6.808316132,7.087040558,2.065124512,2.084579468,2.034301758,2.100830078,20.33333333,0.033333333,0,,6.043817385,225,,,,,0,6.000075963,,,,6.322541813,6.043817387,,,,,,
20.35,6.808655211,17.1948538,25.84378833,101.7975625,6.764574707,6.806959808,7.090770447,2.065124512,2.08442688,2.034301758,2.10067749,20.35,0.035,0,,6.045407957,224,,,,,0,6.001327453,,,,6.327523192,6.043712554,,,,,,
20.36666667,6.813741423,17.22824366,25.84089004,101.7958438,6.764235626,6.807977051,7.088735962,2.065048218,2.08442688,2.034301758,2.10067749,20.36666667,0.036666667,0,,6.048976329,224,,,,,0,5.999470533,,,,6.323970868,6.043211957,,,,,,
20.38333333,6.813402342,17.23566363,25.84089004,101.794125,6.764574707,6.815097748,7.086701477,2.065048218,2.084350586,2.034225464,2.10067749,20.38333333,0.038333333,0,,6.048307875,225,,,,,0,5.99948024,,,,6.32160701,6.05000328,,,,,,
20.4,6.813402342,17.22175119,25.84378833,101.801,6.765252869,6.814758667,7.086701477,2.065048218,2.08442688,2.034378052,2.100601196,20.4,0.04,0,,6.048961163,224,,,,,0,6.00081169,,,,6.322260298,6.050317488,,,,,,
20.41666667,6.813063261,17.22731617,25.8394409,101.801,6.764235626,6.807977051,7.080937103,2.064971924,2.08442688,2.034225464,2.100601196,20.41666667,0.041666667,0,,6.048321475,224,,,,,0,5.99949384,,,,6.316195317,6.043235264,,,,,,
20.43333333,6.813063261,17.19207131,25.84378833,101.7958438,6.764235626,6.807977051,7.081954346,2.065124512,2.08442688,2.034301758,2.10067749,20.43333333,0.043333333,0,,6.049939516,225,,,,,0,6.001111882,,,,6.318830601,6.044853306,,,,,,
20.45,6.80831613,17.20320126,25.84813576,101.801,6.764574707,6.814419586,7.080598022,2.064971924,2.084350586,2.034301758,2.100753784,20.45,0.045,0,,6.044751844,224,,,,,0,6.001010421,,,,6.317033736,6.0508553,,,,,,
20.46666667,6.808655211,17.21804121,25.84668661,101.7992813,6.764574707,6.814080505,7.081276184,2.06489563,2.084350586,2.034378052,2.10067749,20.46666667,0.046666667,0,,6.044414408,224,,,,,0,6.000333904,,,,6.317035381,6.049839703,,,,,,
20.48333333,6.808655211,17.22360618,25.84668661,101.7958438,6.764574707,6.814080505,7.080598022,2.064971924,2.084274292,2.03453064,2.10067749,20.48333333,0.048333333,0,,6.044167401,225,,,,,0,6.000086897,,,,6.316110212,6.049592695,,,,,,
20.5,6.808655211,17.19207131,25.84523747,101.7975625,6.758810334,6.814758667,7.080258942,2.064971924,2.084197998,2.034301758,2.100753784,20.5,0.05,0,,6.045549289,224,,,,,0,5.995704411,,,,6.317153019,6.051652745,,,,,,
20.51666667,6.808994292,17.22917116,25.83219519,101.7992813,6.764235626,6.814758667,7.075172729,2.065048218,2.084579468,2.034454346,2.10067749,20.51666667,0.051666667,0,,6.044080797,224,,,,,0,5.999322131,,,,6.310259234,6.049845172,,,,,,
20.53333333,6.813402342,17.20134627,25.83364433,101.7958438,6.758810334,6.82018396,7.074833649,2.064971924,2.084197998,2.034606934,2.100753784,20.53333333,0.053333333,0,,6.04974202,225,,,,,0,5.995150011,,,,6.311173326,6.056523638,,,,,,
20.55,6.813402342,17.20227377,25.83654261,101.7992813,6.764913788,6.820523041,7.081276184,2.064971924,2.084274292,2.03414917,2.100601196,20.55,0.055,0,,6.049736535,224,,,,,0,6.001247981,,,,6.317610377,6.056857233,,,,,,
20.56666667,6.813402342,17.1948538,25.84233919,101.7958438,6.764574707,6.821201202,7.07551181,2.065048218,2.084197998,2.034378052,2.100753784,20.56666667,0.056666667,0,,6.050137261,224,,,,,0,6.001309626,,,,6.312246729,6.057936121,,,,,,
20.58333333,6.813402342,17.21618621,25.8394409,101.801,6.765252869,6.824592011,7.080598022,2.065048218,2.084197998,2.034301758,2.100601196,20.58333333,0.058333333,0,,6.049154628,225,,,,,0,6.001005155,,,,6.316350308,6.060344296,,,,,,
20.6,6.817471312,17.19949128,25.83074604,101.7975625,6.764235626,6.824592011,7.080258942,2.064971924,2.084350586,2.034301758,2.100601196,20.6,0.06,0,,6.053857649,224,,,,,0,6.000621964,,,,6.316645279,6.060978348,,,,,,
20.61666667,6.817810393,17.21433122,25.83509347,101.7992813,6.758471253,6.824931091,7.080598022,2.065124512,2.084503174,2.034225464,2.10067749,20.61666667,0.061666667,0,,6.053591458,224,,,,,0,5.994252318,,,,6.316379088,6.060712157,,,,,,
20.63333333,6.813741423,17.19670879,25.83074604,101.7992813,6.754063203,6.824592011,7.080598022,2.064971924,2.084350586,2.034378052,2.100906372,20.63333333,0.063333333,0,,6.050251296,225,,,,,0,5.990573075,,,,6.317107895,6.061101883,,,,,,
20.65,6.813402342,17.19763629,25.83364433,101.8027188,6.753724122,6.82425293,7.074833649,2.065124512,2.084350586,2.034225464,2.100830078,20.65,0.065,0,,6.049906726,224,,,,,0,5.990228506,,,,6.311338033,6.060757314,,,,,,
20.66666667,6.813741423,17.1948538,25.83219519,101.7958438,6.753385041,6.832051788,7.074833649,2.065048218,2.084503174,2.034301758,2.100601196,20.66666667,0.066666667,0,,6.050351496,224,,,,,0,5.989995114,,,,6.311443721,6.068661861,,,,,,
20.68333333,6.813402342,17.20598375,25.83219519,101.7992813,6.753724122,6.832051788,7.074833649,2.065124512,2.084350586,2.03453064,2.10067749,20.68333333,0.068333333,0,,6.049518285,225,,,,,0,5.989840064,,,,6.310949591,6.068167731,,,,,,
20.7,6.813402342,17.1939263,25.83509347,101.7992813,6.746264344,6.832051788,7.075172729,2.064971924,2.084274292,2.034378052,2.10067749,20.7,0.07,0,,6.05008927,224,,,,,0,5.982951272,,,,6.311859658,6.068738717,,,,,,
20.71666667,6.813402342,17.19949128,25.83219519,101.794125,6.741856294,6.831712708,7.074494568,2.064971924,2.084350586,2.034301758,2.100753784,20.71666667,0.071666667,0,,6.049806527,224,,,,,0,5.978260479,,,,6.310898753,6.068116893,,,,,,
20.73333333,6.813402342,17.20691125,25.83364433,101.8044375,6.741856294,6.837477081,7.081276184,2.064971924,2.084350586,2.03453064,2.10067749,20.73333333,0.073333333,0,,6.049494961,225,,,,,0,5.977948912,,,,6.317368803,6.0735697,,,,,,
20.75,6.813402342,17.19670879,25.83219519,101.7958438,6.736431001,6.831373627,7.081276184,2.064971924,2.084350586,2.034301758,2.100753784,20.75,0.075,0,,6.04993006,224,,,,,0,5.972958719,,,,6.317803902,6.067901344,,,,,,
20.76666667,6.808655211,17.21247623,25.83509347,101.7992813,6.736770082,6.832051788,7.081954346,2.065124512,2.08442688,2.034378052,2.10067749,20.76666667,0.076666667,0,,6.044518627,224,,,,,0,5.972633498,,,,6.317817762,6.067915205,,,,,,
20.78333333,6.809333373,17.20134627,25.83364433,101.7992813,6.729310304,6.831034546,7.080598022,2.065048218,2.084350586,2.034606934,2.100601196,20.78333333,0.078333333,0,,6.04567305,225,,,,,0,5.965649982,,,,6.3169377,6.067374224,,,,,,
20.8,6.809333373,17.22546118,25.83509347,101.801,6.728632143,6.824592011,7.075172729,2.065048218,2.084350586,2.034454346,2.100524902,20.8,0.08,0,,6.044620331,224,,,,,0,5.963919101,,,,6.310459688,6.059878969,,,,,,
20.81666667,6.808655211,17.20041878,25.83219519,101.7992813,6.727953981,6.824931091,7.074833649,2.065124512,2.084274292,2.034225464,2.100601196,20.81666667,0.081666667,0,,6.045018219,224,,,,,0,5.964316989,,,,6.311196656,6.061294099,,,,,,
20.83333333,6.808994292,17.23566363,25.83074604,101.7975625,6.737448243,6.824592011,7.075172729,2.064971924,2.084350586,2.034454346,2.100753784,20.83333333,0.083333333,0,,6.043774669,225,,,,,0,5.97222862,,,,6.309953106,6.059372387,,,,,,
20.85,6.80831613,17.21804121,25.82784776,101.801,6.736770082,6.823913849,7.074494568,2.064971924,2.08442688,2.034301758,2.10067749,20.85,0.085,0,,6.043843159,224,,,,,0,5.97229711,,,,6.310021596,6.059440877,,,,,,
20.86666667,6.80390808,17.20691125,25.82784776,101.794125,6.742195375,6.82425293,7.071781921,2.064971924,2.084274292,2.034301758,2.100524902,20.86666667,0.086666667,0,,6.039929273,224,,,,,0,5.978216568,,,,6.307803115,6.060274123,,,,,,
20.88333333,6.803229918,17.18836132,25.82494948,101.8061563,6.742534455,6.82425293,7.071781921,2.065048218,2.084274292,2.034378052,2.100982666,20.88333333,0.088333333,0,,6.040039034,225,,,,,0,5.979343571,,,,6.308591037,6.061062045,,,,,,
20.9,6.803568999,17.19856378,25.8292969,101.7958438,6.742195375,6.824592011,7.070764679,2.064971924,2.084350586,2.034454346,2.100830078,20.9,0.09,0,,6.039978666,224,,,,,0,5.978605042,,,,6.307174346,6.061001678,,,,,,
20.91666667,6.79543106,17.1939263,25.82494948,101.801,6.742195375,6.821201202,7.070764679,2.065048218,2.084274292,2.034301758,2.10067749,20.91666667,0.091666667,0,,6.031993081,224,,,,,0,5.978757396,,,,6.3073267,6.057763224,,,,,,
20.93333333,6.796448302,17.19578129,25.83074604,101.7992813,6.735752839,6.82018396,7.07110376,2.064971924,2.084350586,2.034378052,2.10067749,20.93333333,0.093333333,0,,6.032999354,225,,,,,0,5.972303891,,,,6.307654811,6.056735011,,,,,,
20.95,6.791701171,17.19021632,25.83074604,101.801,6.728293062,6.815097748,7.071781921,2.065048218,2.084274292,2.03414917,2.10067749,20.95,0.095,0,,6.028499293,224,,,,,0,5.965091184,,,,6.308580044,6.05189587,,,,,,
20.96666667,6.786275878,17.22082369,25.83219519,101.7975625,6.728632143,6.814419586,7.074833649,2.064971924,2.084579468,2.034454346,2.100524902,20.96666667,0.096666667,0,,6.021732981,224,,,,,0,5.964089245,,,,6.310290751,6.049876689,,,,,,
20.98333333,6.779155182,17.19578129,25.83509347,101.7975625,6.723545931,6.814419586,7.075172729,2.064971924,2.084503174,2.034225464,2.10067749,20.98333333,0.098333333,0,,6.015759759,225,,,,,0,5.960150508,,,,6.311777307,6.051024163,,,,,,
21,6.778816101,17.20412876,25.84523747,101.7975625,6.723885011,6.815097748,7.075172729,2.065048218,2.084350586,2.034225464,2.10067749,21,0.1,0,,6.015174983,224,,,,,0,5.960243894,,,,6.311531612,6.05145663,,,,,,
21.01666667,6.77440805,17.20691125,25.8495849,101.7958438,6.720155123,6.806959808,7.075172729,2.065124512,2.08442688,2.034301758,2.100753784,21.01666667,0.101666667,0,,6.010696928,224,,,,,0,5.956444001,,,,6.311461607,6.043248686,,,,,,
21.03333333,6.773390808,17.19578129,25.84378833,101.7992813,6.720155123,6.814758667,7.074833649,2.065124512,2.08442688,2.03414917,2.100601196,21.03333333,0.103333333,0,,6.010102384,225,,,,,0,5.956866699,,,,6.311545225,6.051470243,,,,,,
21.05,6.773729889,17.21804121,25.84523747,101.7958438,6.720494204,6.808316132,7.074494568,2.065048218,2.084350586,2.034301758,2.10067749,21.05,0.105,0,,6.009471238,224,,,,,0,5.956235553,,,,6.310235918,6.044057481,,,,,,
21.06666667,6.77406897,17.22453368,25.85393233,101.7958438,6.720155123,6.807298889,7.071442841,2.064971924,2.084503174,2.034225464,2.100753784,21.06666667,0.106666667,0,,6.009629233,224,,,,,0,5.955715387,,,,6.307003104,6.042859153,,,,,,
21.08333333,6.77440805,17.22082369,25.84523747,101.7992813,6.720494204,6.80763797,7.075172729,2.064971924,2.084274292,2.034301758,2.10067749,21.08333333,0.108333333,0,,6.010025893,225,,,,,0,5.956112047,,,,6.310790573,6.043255813,,,,,,
21.1,6.77406897,17.22638867,25.84089004,101.801,6.71472983,6.807298889,7.071781921,2.065124512,2.084503174,2.034454346,2.100830078,21.1,0.11,0,,6.009386219,224,,,,,0,5.95004708,,,,6.307099171,6.042616139,,,,,,
21.11666667,6.768643677,17.19763629,25.83509347,101.7958438,6.714390749,6.802212677,7.074833649,2.064971924,2.084350586,2.03453064,2.100830078,21.11666667,0.111666667,0,,6.005165903,224,,,,,0,5.950912975,,,,6.311355875,6.038734903,,,,,,
21.13333333,6.768304596,17.22175119,25.83074604,101.8027188,6.709643618,6.797126465,7.07551181,2.064971924,2.084579468,2.034225464,2.100753784,21.13333333,0.113333333,0,,6.00370265,225,,,,,0,5.945041672,,,,6.310909864,6.032524519,,,,,,
21.15,6.768304596,17.20041878,25.83074604,101.7975625,6.709643618,6.797804626,7.075172729,2.064971924,2.084350586,2.034378052,2.10067749,21.15,0.115,0,,6.004649755,224,,,,,0,5.945988777,,,,6.311517889,6.034149786,,,,,,
21.16666667,6.763896546,17.20412876,25.8292969,101.7975625,6.708287295,6.797804626,7.074833649,2.06489563,2.084274292,2.034454346,2.100753784,21.16666667,0.116666667,0,,6.000059136,224,,,,,0,5.944449886,,,,6.310996239,6.033967217,,,,,,
21.18333333,6.764235626,17.1948538,25.82494948,101.7975625,6.709643618,6.793396576,7.07110376,2.064971924,2.084350586,2.034378052,2.100601196,21.18333333,0.118333333,0,,6.000756466,225,,,,,0,5.946164457,,,,6.307624599,6.029917415,,,,,,
21.2,6.760166657,17.22267869,25.83364433,101.7958438,6.709304537,6.793396576,7.071442841,2.064971924,2.084350586,2.034301758,2.10067749,21.2,0.12,0,,5.995559274,224,,,,,0,5.944697154,,,,6.306835458,6.028789193,,,,,,
21.21666667,6.751689637,17.20412876,25.84089004,101.7975625,6.709304537,6.793057495,7.071442841,2.065048218,2.08442688,2.034301758,2.100753784,21.21666667,0.121666667,0,,5.987995009,224,,,,,0,5.945609909,,,,6.307748212,6.029362867,,,,,,
21.23333333,6.752028718,17.19207131,25.83654261,101.7958438,6.701505679,6.78661496,7.070764679,2.064971924,2.084274292,2.034454346,2.100601196,21.23333333,0.123333333,0,,5.988815831,225,,,,,0,5.938292792,,,,6.307551793,6.023402073,,,,,,
21.25,6.751350556,17.19114381,25.83654261,101.7992813,6.701505679,6.786275879,7.067712952,2.064971924,2.084274292,2.034072876,2.100448608,21.25,0.125,0,,5.988178844,224,,,,,0,5.938333967,,,,6.30454124,6.023104167,,,,,,
21.26666667,6.746264344,17.20041878,25.83654261,101.7992813,6.70184476,6.78661496,7.065000305,2.065048218,2.084350586,2.034454346,2.100906372,21.26666667,0.126666667,0,,5.982680886,224,,,,,0,5.938261302,,,,6.301416847,6.023031502,,,,,,
21.28333333,6.745925263,17.21062123,25.84089004,101.7992813,6.700488436,6.793057495,7.065678467,2.065048218,2.08442688,2.034454346,2.100753784,21.28333333,0.128333333,0,,5.981942433,225,,,,,0,5.936505606,,,,6.301695636,6.029074665,,,,,,
21.3,6.742534455,17.19670879,25.83654261,101.7992813,6.695741305,6.793396576,7.066695709,2.065048218,2.084503174,2.034301758,2.10067749,21.3,0.13,0,,5.979115696,224,,,,,0,5.932322546,,,,6.30327695,6.029977816,,,,,,
21.31666667,6.735413759,17.20227377,25.84668661,101.7958438,6.692350497,6.794074738,7.068391113,2.065048218,2.084503174,2.034454346,2.10067749,21.31666667,0.131666667,0,,5.97187281,224,,,,,0,5.928809549,,,,6.304850165,6.030533789,,,,,,
21.33333333,6.729649385,17.22917116,25.84089004,101.8027188,6.685568881,6.793057495,7.060931335,2.065048218,2.084503174,2.034301758,2.100753784,21.33333333,0.133333333,0,,5.96484312,225,,,,,0,5.920762616,,,,6.29612507,6.02825123,,,,,,
