Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: FlowV3 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),,,Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
14.01666667,9.070161478,3.633930483,24.47108694,911.5419952,9.017943035,8.482534455,9.277000765,2.106552124,2.089004517,2.071151733,2.157363892,14.01666667,0.401666667,0,,8.905099972,224,,,,,0,8.852881529,,,,8.317472949,9.111939258,,,,,,,,
14.03333333,9.070500559,3.536543372,24.47543792,911.5419952,9.017603954,8.482534455,9.277000765,2.106781006,2.089004517,2.071304321,2.157287598,14.03333333,0.403333333,0,,8.909874792,225,,,,,0,8.856978188,,,,8.321908689,9.116374998,,,,,,,,
14.05,9.07083964,3.609815579,24.47978888,911.5760468,9.017943035,8.482534455,9.275983522,2.106781006,2.088928223,2.071151733,2.157287598,14.05,0.405,0,,8.906898375,224,,,,,0,8.85400177,,,,8.31859319,9.112042257,,,,,,,,
14.06666667,9.071517801,3.556020794,24.49284162,911.5249695,9.018621197,8.482534455,9.276661684,2.106781006,2.089004517,2.071228027,2.157211304,14.06666667,0.406666667,0,,8.910056392,224,,,,,0,8.857159788,,,,8.321073046,9.115200275,,,,,,,,
14.08333333,9.07117872,3.568078246,24.48123919,911.490918,9.017943035,8.482534455,9.277000765,2.106781006,2.089004517,2.071151733,2.157363892,14.08333333,0.408333333,0,,8.909137072,225,,,,,0,8.855901387,,,,8.320492807,9.114959116,,,,,,,,
14.1,9.07083964,3.771199934,24.48849073,911.5419952,9.018621197,8.482534455,9.277678926,2.106704712,2.089080811,2.071075439,2.157363892,14.1,0.41,0,,8.89959502,224,,,,,0,8.847376577,,,,8.311289835,9.106434306,,,,,,,,
14.11666667,9.07117872,3.505008498,24.47543792,911.490918,9.017943035,8.482534455,9.272253634,2.1068573,2.089004517,2.071228027,2.157363892,14.11666667,0.411666667,0,,8.911985232,224,,,,,0,8.858749547,,,,8.323340967,9.113060145,,,,,,,,
14.13333333,9.064736185,3.811082275,24.46818627,911.5419952,9.02404649,8.482534455,9.272253634,2.106704712,2.089080811,2.071228027,2.157211304,14.13333333,0.413333333,0,,8.891619274,225,,,,,0,8.850929578,,,,8.309417544,9.099136722,,,,,,,,
14.15,9.065075266,3.450286217,24.46673593,911.5079437,9.024724651,8.482534455,9.267506502,2.106552124,2.089004517,2.071151733,2.15713501,14.15,0.415,0,,8.908343407,224,,,,,0,8.867992792,,,,8.325802596,9.110774643,,,,,,,,
14.16666667,9.065075266,3.802734808,24.46093456,911.5249695,9.02404649,8.482534455,9.26648926,2.106781006,2.089004517,2.071151733,2.157287598,14.16666667,0.416666667,0,,8.89231567,224,,,,,0,8.851286893,,,,8.309774859,9.093729664,,,,,,,,
14.18333333,9.070500559,3.496661031,24.46093456,911.5419952,9.030489025,8.482534455,9.267167422,2.106704712,2.089004517,2.071228027,2.15713501,14.18333333,0.418333333,0,,8.911646003,225,,,,,0,8.871634469,,,,8.3236799,9.108312866,,,,,,,,
14.2,9.07117872,3.598685624,24.4623849,911.5079437,9.035575237,8.482534455,9.267506502,2.106704712,2.089004517,2.071228027,2.157211304,14.2,0.42,0,,8.907693291,224,,,,,0,8.872089807,,,,8.319049025,9.104021072,,,,,,,,
14.21666667,9.071517801,3.556020794,24.46963661,911.5760468,9.035914317,8.482534455,9.267845583,2.1068573,2.088928223,2.071304321,2.157287598,14.21666667,0.421666667,0,,8.909991045,224,,,,,0,8.874387561,,,,8.321007699,9.106318827,,,,,,,,
14.23333333,9.070500559,3.523558424,24.45948421,911.5249695,9.030828106,8.482534455,9.267167422,2.1068573,2.089080811,2.071151733,2.157287598,14.23333333,0.423333333,0,,8.910419992,225,,,,,0,8.870747538,,,,8.322453888,9.107086854,,,,,,,,
14.25,9.065414347,3.577353209,24.46383525,911.5079437,9.030489025,8.482534455,9.267167422,2.106628418,2.089004517,2.071228027,2.15713501,14.25,0.425,0,,8.902902146,224,,,,,0,8.867976824,,,,8.320022254,9.104655221,,,,,,,,
14.26666667,9.065075266,3.464198661,24.46673593,911.5079437,9.02404649,8.482534455,9.267845583,2.106704712,2.089080811,2.071304321,2.157287598,14.26666667,0.426666667,0,,8.907711423,224,,,,,0,8.866682647,,,,8.325170613,9.11048174,,,,,,,,
14.28333333,9.065414347,3.584773179,24.46673593,911.4738922,9.02438557,8.482534455,9.266828341,2.106933594,2.088928223,2.071151733,2.157058716,14.28333333,0.428333333,0,,8.902573315,225,,,,,0,8.861544539,,,,8.319693424,9.103987309,,,,,,,,
14.3,9.065414347,3.559730779,24.46383525,911.5249695,9.017943035,8.482195375,9.271914553,2.106781006,2.089004517,2.071075439,2.157058716,14.3,0.43,0,,8.903702699,224,,,,,0,8.856231387,,,,8.320483726,9.110202905,,,,,,,,
14.31666667,9.065075266,3.527268409,24.46818627,911.5249695,9.022012005,8.482534455,9.272592714,2.106704712,2.089080811,2.071151733,2.157287598,14.31666667,0.431666667,0,,8.904850488,224,,,,,0,8.861787226,,,,8.322309677,9.112367936,,,,,,,,
14.33333333,9.065075266,3.583845683,24.47253727,911.490918,9.017943035,8.482534455,9.277000765,2.106704712,2.089157104,2.071151733,2.157363892,14.33333333,0.433333333,0,,8.902292846,225,,,,,0,8.855160615,,,,8.319752035,9.114218345,,,,,,,,
14.35,9.070500559,3.505935994,24.45513314,911.5419952,9.018621197,8.482534455,9.282765138,2.106781006,2.088928223,2.071228027,2.157287598,14.35,0.435,0,,8.911208503,224,,,,,0,8.859329141,,,,8.3232424,9.123473083,,,,,,,,
14.36666667,9.070161478,3.583845683,24.4623849,911.5419952,9.014552227,8.482534455,9.2834433,2.106704712,2.089004517,2.071151733,2.157287598,14.36666667,0.436666667,0,,8.907350215,224,,,,,0,8.851740964,,,,8.319723192,9.120632037,,,,,,,,
14.38333333,9.07083964,3.494806039,24.46818627,911.5079437,9.010144177,8.482534455,9.288190431,2.106704712,2.089004517,2.071228027,2.15713501,14.38333333,0.438333333,0,,8.912089452,225,,,,,0,8.851393989,,,,8.323784267,9.129440243,,,,,,,,
14.4,9.07117872,3.557875787,24.46528559,911.5419952,9.003362561,8.482534455,9.288190431,2.106781006,2.089157104,2.071151733,2.157363892,14.4,0.44,0,,8.909555432,224,,,,,0,8.841739273,,,,8.320911167,9.126567143,,,,,,,,
14.41666667,9.07083964,4.725593621,24.4623849,911.5079437,9.003701642,8.482534455,9.288190431,2.106781006,2.088928223,2.071228027,2.157211304,14.41666667,0.441666667,0,,8.856159674,224,,,,,0,8.789021676,,,,8.26785449,9.073510466,,,,,,,,
14.43333333,9.07117872,3.51706595,24.45513314,911.5249695,8.998954511,8.482534455,9.292598481,2.106628418,2.089080811,2.071151733,2.157211304,14.43333333,0.443333333,0,,8.911380976,225,,,,,0,8.839156766,,,,8.322736711,9.132800737,,,,,,,,
14.45,9.071517801,4.687566273,24.46818627,911.490918,8.997259107,8.482534455,9.292598481,2.106704712,2.089080811,2.071151733,2.157363892,14.45,0.445,0,,8.858586949,224,,,,,0,8.784328255,,,,8.269603603,9.079667629,,,,,,,,
14.46666667,9.065753428,3.46698115,24.45948421,911.490918,8.996580945,8.482534455,9.292598481,2.106781006,2.089004517,2.071151733,2.157363892,14.46666667,0.446666667,0,,8.908243251,224,,,,,0,8.839070769,,,,8.325024279,9.135088305,,,,,,,,
14.48333333,9.065414347,3.559730779,24.47253727,911.5249695,8.996241864,8.482534455,9.292259401,2.106704712,2.089004517,2.071228027,2.157287598,14.48333333,0.448333333,0,,8.903727254,225,,,,,0,8.834554771,,,,8.320847362,9.130572307,,,,,,,,
14.5,9.065753428,3.497588528,24.47543792,911.5419952,8.996241864,8.482534455,9.288190431,2.106552124,2.088928223,2.071151733,2.157287598,14.5,0.45,0,,8.906896946,224,,,,,0,8.837385382,,,,8.323677974,9.129333949,,,,,,,,
14.51666667,9.059649973,4.421374836,24.47253727,911.5249695,9.003701642,8.482534455,9.288190431,2.1068573,2.089004517,2.071228027,2.157211304,14.51666667,0.451666667,0,,8.858826009,224,,,,,0,8.802877678,,,,8.281710491,9.087366467,,,,,,,,
14.53333333,9.065414347,3.511500972,24.47253727,911.5249695,9.009126934,8.482534455,9.288190431,2.106781006,2.089080811,2.071151733,2.157211304,14.53333333,0.453333333,0,,8.905917907,225,,,,,0,8.849630495,,,,8.323038016,9.128693991,,,,,,,,
14.55,9.059649973,3.51706595,24.4739876,911.5079437,9.014213146,8.482534455,9.288190431,2.106704712,2.089004517,2.071228027,2.157211304,14.55,0.455,0,,8.899904808,224,,,,,0,8.854467981,,,,8.32278929,9.128445266,,,,,,,,
14.56666667,9.058971812,3.53190589,24.47253727,911.5079437,9.018282116,8.482534455,9.2834433,2.106781006,2.089004517,2.071151733,2.157211304,14.56666667,0.456666667,0,,8.898548557,224,,,,,0,8.857858861,,,,8.322111201,9.123020045,,,,,,,,
14.58333333,9.065075266,3.543035846,24.4739876,911.5079437,9.02404649,8.482534455,9.283104219,2.1068573,2.088928223,2.071304321,2.157211304,14.58333333,0.458333333,0,,8.904150548,225,,,,,0,8.863121771,,,,8.321609737,9.122179501,,,,,,,,
14.6,9.065414347,3.487386068,24.47543792,911.559021,9.024724651,8.482195375,9.2834433,2.106628418,2.089080811,2.071151733,2.157211304,14.6,0.46,0,,8.907021249,224,,,,,0,8.866331553,,,,8.323802277,9.125050202,,,,,,,,
14.61666667,9.065414347,3.551383313,24.4739876,911.5419952,9.031167186,8.482534455,9.282426058,2.106704712,2.089004517,2.071151733,2.15713501,14.61666667,0.461666667,0,,8.904110486,224,,,,,0,8.869863326,,,,8.321230595,9.121122197,,,,,,,,
14.63333333,9.064397105,3.710912675,24.46383525,911.5079437,9.035575237,8.482534455,9.283782381,2.106704712,2.088928223,2.071228027,2.157211304,14.63333333,0.463333333,0,,8.895817557,225,,,,,0,8.866995689,,,,8.313954908,9.115202833,,,,,,,,
14.65,9.065753428,3.536543372,24.46093456,911.490918,9.035914317,8.482534455,9.283104219,2.106781006,2.089004517,2.071304321,2.157363892,14.65,0.465,0,,8.905087003,224,,,,,0,8.875247893,,,,8.321868031,9.122437795,,,,,,,,
14.66666667,9.065075266,3.494806039,24.46528559,911.5760468,9.035575237,8.482195375,9.283104219,2.106628418,2.089004517,2.071228027,2.157287598,14.66666667,0.466666667,0,,8.906317041,224,,,,,0,8.876817012,,,,8.32343715,9.124345995,,,,,,,,
14.68333333,9.059989054,3.488313565,24.4623849,911.5249695,9.035575237,8.482534455,9.28785135,2.106628418,2.089080811,2.071151733,2.157211304,14.68333333,0.468333333,0,,8.901517739,225,,,,,0,8.877103922,,,,8.32406314,9.129380035,,,,,,,,
14.7,9.059989054,4.654176406,24.47543792,911.5079437,9.037270641,8.482195375,9.288190431,2.106628418,2.088928223,2.071075439,2.157211304,14.7,0.47,0,,8.84860167,224,,,,,0,8.825883257,,,,8.27080799,9.076803047,,,,,,,,
14.71666667,9.059989054,3.44935872,24.46673593,911.4738922,9.031167186,8.482534455,9.287512269,2.106628418,2.089080811,2.071228027,2.157211304,14.71666667,0.471666667,0,,8.903299327,224,,,,,0,8.874477459,,,,8.325844728,9.130822542,,,,,,,,
14.73333333,9.065414347,4.586469177,24.46093456,911.490918,9.030828106,8.482195375,9.28785135,2.106781006,2.089080811,2.071228027,2.15713501,14.73333333,0.473333333,0,,8.857049419,225,,,,,0,8.822463178,,,,8.273830447,9.079486423,,,,,,,,
14.75,9.064397105,3.715550157,24.46673593,911.4738922,9.025063732,8.482534455,9.288190431,2.106781006,2.089004517,2.071228027,2.157287598,14.75,0.475,0,,8.89561543,224,,,,,0,8.856282057,,,,8.313752781,9.119408757,,,,,,,,
14.76666667,9.064736185,4.326770214,24.47253727,911.4738922,9.030828106,8.482534455,9.292937562,2.106704712,2.089004517,2.071151733,2.157211304,14.76666667,0.476666667,0,,8.868209273,224,,,,,0,8.834301193,,,,8.286007543,9.09641065,,,,,,,,
14.78333333,9.065075266,3.799952319,24.47108694,911.4738922,9.030828106,8.482534455,9.288190431,2.1068573,2.089157104,2.071228027,2.15713501,14.78333333,0.478333333,0,,8.892472665,225,,,,,0,8.858225504,,,,8.309931854,9.11558783,,,,,,,,
14.8,9.065075266,3.716477653,24.4739876,911.490918,9.030489025,8.482534455,9.28785135,2.106704712,2.088928223,2.071304321,2.157211304,14.8,0.48,0,,8.896272819,224,,,,,0,8.861686578,,,,8.313732009,9.119048903,,,,,,,,
14.81666667,9.07083964,3.812937268,24.46673593,911.5079437,9.030489025,8.482534455,9.288190431,2.106704712,2.089004517,2.071151733,2.157211304,14.81666667,0.481666667,0,,8.897634082,224,,,,,0,8.857283467,,,,8.309328898,9.114984873,,,,,,,,
14.83333333,9.071517801,3.743375045,24.47108694,911.490918,9.031167186,8.482534455,9.288529512,2.106781006,2.089080811,2.071380615,2.157287598,14.83333333,0.483333333,0,,8.90148507,225,,,,,0,8.861134455,,,,8.312501724,9.118496781,,,,,,,,
14.85,9.07083964,3.735027579,24.46528559,911.490918,9.02438557,8.482534455,9.288190431,2.1068573,2.089004517,2.071228027,2.157058716,14.85,0.485,0,,8.901168894,224,,,,,0,8.854714824,,,,8.31286371,9.118519685,,,,,,,,
14.86666667,9.065075266,4.593889147,24.45948421,911.4568665,9.025063732,8.482534455,9.288190431,2.106552124,2.089004517,2.071151733,2.157287598,14.86666667,0.486666667,0,,8.856367962,224,,,,,0,8.816356428,,,,8.273827151,9.079483127,,,,,,,,
14.88333333,9.064397105,3.746157534,24.46383525,911.5419952,9.031167186,8.482195375,9.288529512,2.106704712,2.089080811,2.071151733,2.157287598,14.88333333,0.488333333,0,,8.894216451,225,,,,,0,8.860986533,,,,8.312014721,9.118348859,,,,,,,,
14.9,9.066092508,5.03352239,24.47108694,911.5760468,9.02438557,8.482534455,9.288190431,2.106704712,2.089004517,2.071075439,2.157211304,14.9,0.49,0,,8.837458309,224,,,,,0,8.79575137,,,,8.253900255,9.059556231,,,,,,,,
14.91666667,9.065075266,3.709985179,24.46528559,911.5249695,9.030828106,8.482534455,9.288190431,2.106704712,2.089004517,2.071151733,2.156982422,14.91666667,0.491666667,0,,8.896542119,224,,,,,0,8.862294958,,,,8.314001308,9.119657284,,,,,,,,
14.93333333,9.065753428,4.729303606,24.46818627,911.5079437,9.030828106,8.482534455,9.28785135,2.106704712,2.089004517,2.071075439,2.157211304,14.93333333,0.493333333,0,,8.850926674,225,,,,,0,8.816001352,,,,8.267707701,9.073024596,,,,,,,,
14.95,9.065414347,3.716477653,24.47543792,911.5079437,9.035575237,8.482195375,9.288190431,2.106628418,2.088928223,2.071151733,2.15713501,14.95,0.495,0,,8.896616171,224,,,,,0,8.86677706,,,,8.313397198,9.119392255,,,,,,,,
14.96666667,9.064736185,4.636553977,24.47833856,911.5419952,9.036253398,8.482195375,9.288529512,2.106628418,2.089004517,2.071304321,2.157287598,14.96666667,0.496666667,0,,8.854159846,224,,,,,0,8.825677059,,,,8.271619035,9.077953172,,,,,,,,
14.98333333,9.065414347,3.677522809,24.46818627,911.5079437,9.031845348,8.482534455,9.288190431,2.106781006,2.089004517,2.071151733,2.15713501,14.98333333,0.498333333,0,,8.898364322,225,,,,,0,8.864795323,,,,8.31548443,9.121140406,,,,,,,,
15,9.064736185,3.785112379,24.46383525,911.559021,9.030828106,8.482195375,9.28785135,2.106704712,2.089157104,2.071228027,2.157211304,15,0.5,,,8.892785889,224,,,,,0,8.858877809,,,,8.310245078,9.115901054,,,,,,,,
15.01666667,9.065414347,3.898266927,24.47833856,911.5079437,9.025063732,8.482534455,9.288190431,2.106781006,2.089080811,2.071075439,2.157058716,15.01666667,0.501666667,1,,8.888368467,224,,,,,0,8.848017852,,,,8.305488575,9.111144551,,,,,,,,
15.03333333,9.062023539,3.809227282,24.47108694,911.5079437,9.02438557,8.482534455,9.288529512,2.106704712,2.089004517,2.071228027,2.157211304,15.03333333,0.503333333,1,,8.888999647,225,,,,,0,8.851361679,,,,8.309510564,9.11550562,,,,,,,,
15.05,9.06236262,4.549369325,24.48413981,911.5419952,9.017603954,8.482534455,9.28785135,2.106704712,2.088928223,2.071228027,2.15713501,15.05,0.505,1,,8.855766808,224,,,,,0,8.811008142,,,,8.275938643,9.081255538,,,,,,,,
15.06666667,9.06236262,3.740592557,24.47688824,911.5249695,9.017943035,8.482534455,9.283104219,2.106704712,2.089080811,2.071304321,2.157363892,15.06666667,0.506666667,1,,8.89247347,224,,,,,0,8.848053885,,,,8.312645306,9.113215069,,,,,,,,
15.08333333,9.062023539,3.799024823,24.47833856,911.5079437,9.025741894,8.482534455,9.28785135,2.106781006,2.089157104,2.071151733,2.157211304,15.08333333,0.508333333,1,,8.889484894,225,,,,,0,8.853203248,,,,8.30999581,9.115312705,,,,,,,,
15.1,9.061684458,3.679377801,24.46383525,911.5079437,9.02404649,8.482534455,9.28785135,2.106781006,2.089080811,2.071228027,2.157287598,15.1,0.51,1,,8.894537478,224,,,,,0,8.85689951,,,,8.315387476,9.12070437,,,,,,,,
15.11666667,9.062023539,3.774909919,24.46963661,911.5249695,9.02438557,8.482534455,9.288190431,2.106628418,2.088928223,2.071228027,2.15713501,15.11666667,0.511666667,1,,8.890554082,224,,,,,0,8.852916113,,,,8.311064998,9.116720974,,,,,,,,
15.13333333,9.057276408,3.671030335,24.48123919,911.490918,9.02438557,8.482534455,9.288190431,2.106781006,2.089004517,2.071151733,2.157287598,15.13333333,0.513333333,1,,8.890559266,225,,,,,0,8.857668428,,,,8.315817313,9.121473289,,,,,,,,
15.15,9.057276408,3.721115134,24.47543792,911.5249695,9.02438557,8.482534455,9.288190431,2.106781006,2.089080811,2.071304321,2.157211304,15.15,0.515,1,,8.888267602,224,,,,,0,8.855376765,,,,8.31352565,9.119181626,,,,,,,,
15.16666667,9.056937327,3.742447549,24.47543792,911.490918,9.02404649,8.482534455,9.288190431,2.106704712,2.089080811,2.071075439,2.157211304,15.16666667,0.516666667,1,,8.886959628,224,,,,,0,8.85406879,,,,8.312556756,9.118212732,,,,,,,,
15.18333333,9.056937327,3.691435253,24.46383525,911.5419952,9.02438557,8.482534455,9.292598481,2.106704712,2.089080811,2.071228027,2.15713501,15.18333333,0.518333333,1,,8.889242601,225,,,,,0,8.856690844,,,,8.314839729,9.124903755,,,,,,,,
15.2,9.057615489,3.704420201,24.47688824,911.490918,9.024724651,8.482534455,9.292259401,2.106704712,2.088928223,2.071151733,2.157363892,15.2,0.52,1,,8.889369204,224,,,,,0,8.856478367,,,,8.314288171,9.124013116,,,,,,,,
15.21666667,9.061684458,3.721115134,24.46673593,911.5079437,9.025063732,8.482534455,9.288190431,2.106704712,2.088851929,2.071304321,2.157287598,15.21666667,0.521666667,1,,8.89264999,224,,,,,0,8.856029264,,,,8.313499988,9.119155963,,,,,,,,
15.23333333,9.061684458,3.731317594,24.4826895,911.5249695,9.030828106,8.482534455,9.28785135,2.106704712,2.089004517,2.071228027,2.157287598,15.23333333,0.523333333,1,,8.8922337,225,,,,,0,8.861377347,,,,8.313083697,9.118400592,,,,,,,,
15.25,9.061006297,3.669175342,24.48123919,911.5079437,9.030828106,8.482534455,9.292259401,2.106781006,2.089004517,2.071228027,2.157211304,15.25,0.525,1,,8.894373398,224,,,,,0,8.864195207,,,,8.315901556,9.125626502,,,,,,,,
15.26666667,9.062023539,3.722970127,24.46963661,911.5249695,9.03252351,8.482534455,9.29192032,2.106704712,2.089080811,2.071228027,2.157287598,15.26666667,0.526666667,1,,8.892913367,224,,,,,0,8.863413338,,,,8.313424283,9.122810148,,,,,,,,
15.28333333,9.061684458,3.620945535,24.46818627,911.5079437,9.030828106,8.482195375,9.292937562,2.106781006,2.089004517,2.071228027,2.157211304,15.28333333,0.528333333,1,,8.897204433,225,,,,,0,8.866348081,,,,8.31771535,9.128457537,,,,,,,,
15.3,9.061684458,3.728535105,24.46963661,911.490918,9.031167186,8.482534455,9.292937562,2.106704712,2.088928223,2.071228027,2.157287598,15.3,0.53,1,,8.892321506,224,,,,,0,8.861804234,,,,8.313171503,9.12357461,,,,,,,,
15.31666667,9.062023539,3.681232794,24.47833856,911.5079437,9.030489025,8.482195375,9.292937562,2.106704712,2.089004517,2.071228027,2.15713501,15.31666667,0.531666667,1,,8.894834603,224,,,,,0,8.863300089,,,,8.315006438,9.125748626,,,,,,,,
15.33333333,9.062023539,3.665465357,24.46673593,911.490918,9.025063732,8.482534455,9.297684693,2.106704712,2.089080811,2.071151733,2.157363892,15.33333333,0.533333333,1,,8.895517004,225,,,,,0,8.858557197,,,,8.316027921,9.131178159,,,,,,,,
15.35,9.061345377,4.163530867,24.46383525,911.5249695,9.023707409,8.482534455,9.29192032,2.106628418,2.089004517,2.071075439,2.15713501,15.35,0.535,1,,8.872204265,224,,,,,0,8.834566296,,,,8.293393343,9.102779208,,,,,,,,
15.36666667,9.061345377,3.641350453,24.46093456,911.4398407,9.025063732,8.482534455,9.297684693,2.106704712,2.089004517,2.071151733,2.15713501,15.36666667,0.536666667,1,,8.89591753,224,,,,,0,8.859635884,,,,8.317106608,9.132256846,,,,,,,,
15.38333333,9.061684458,4.558644288,24.45513314,911.490918,9.031167186,8.482534455,9.298023774,2.106704712,2.089004517,2.071151733,2.157287598,15.38333333,0.538333333,1,,8.854562645,225,,,,,0,8.824045374,,,,8.275412643,9.090901961,,,,,,,,
15.4,9.061006297,3.580135698,24.46818627,911.5079437,9.031167186,8.482534455,9.30480539,2.106704712,2.089157104,2.071151733,2.157211304,15.4,0.54,1,,8.898380042,224,,,,,0,8.868540932,,,,8.319908201,9.142179136,,,,,,,,
15.41666667,9.061684458,3.751722512,24.45368278,911.5419952,9.031167186,8.482534455,9.304466309,2.10647583,2.089080811,2.071304321,2.157363892,15.41666667,0.541666667,1,,8.891220785,224,,,,,0,8.860703513,,,,8.312070782,9.134002636,,,,,,,,
15.43333333,9.061345377,3.675667816,24.45803385,911.490918,9.035914317,8.482534455,9.298023774,2.106781006,2.089157104,2.071304321,2.157211304,15.43333333,0.543333333,1,,8.894350023,225,,,,,0,8.868918963,,,,8.315539101,9.131028419,,,,,,,,
15.45,9.061684458,3.675667816,24.45078205,911.490918,9.035236156,8.482534455,9.297006532,2.106628418,2.089157104,2.071228027,2.156982422,15.45,0.545,1,,8.894667953,224,,,,,0,8.86821965,,,,8.31551795,9.129990026,,,,,,,,
15.46666667,9.061684458,4.669943843,24.46093456,911.490918,9.035575237,8.482534455,9.298023774,2.106704712,2.088928223,2.071304321,2.15713501,15.46666667,0.546666667,1,,8.849527247,224,,,,,0,8.823418025,,,,8.270377244,9.085866563,,,,,,,,
15.48333333,9.061345377,3.630220498,24.45223241,911.5249695,9.035914317,8.482534455,9.297345613,2.106704712,2.088928223,2.071228027,2.157058716,15.48333333,0.548333333,1,,8.896398105,225,,,,,0,8.870967045,,,,8.317587183,9.13239834,,,,,,,,
15.5,9.061684458,3.700710216,24.44788131,911.559021,9.036253398,8.482534455,9.297684693,2.106704712,2.089080811,2.071151733,2.157287598,15.5,0.55,1,,8.893521545,224,,,,,0,8.868090485,,,,8.314371542,9.12952178,,,,,,,,
