Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV3 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
9.45,6.396672042,16.88785252,25.45686101,101.73225,6.852396634,6.214246552,6.440752533,2.100067139,2.065582275,2.034225464,2.100906372,9.45,0.945,1,,5.642308793,224,,,,,0,6.098033385,,,,5.686389284,5.459883302,,,,,,
9.466666667,6.394637557,16.87765007,25.44816567,101.7339688,6.852057553,6.214246552,6.440752533,2.100372314,2.065658569,2.034301758,2.100906372,9.466666667,0.946666667,1,,5.640621926,224,,,,,0,6.098041923,,,,5.686736903,5.460230921,,,,,,
9.483333333,6.388195022,16.88043255,25.44091953,101.73225,6.852396634,6.214585632,6.440752533,2.100143433,2.065658569,2.034454346,2.100982666,9.483333333,0.948333333,1,,5.633964918,225,,,,,0,6.09816653,,,,5.686522429,5.460355528,,,,,,
9.5,6.389212264,16.88321504,25.44091953,101.7356875,6.852057553,6.206786774,6.440752533,2.100372314,2.065734863,2.034378052,2.100982666,9.5,0.95,1,,5.634857837,224,,,,,0,6.097703126,,,,5.686398105,5.452432346,,,,,,
9.516666667,6.391246749,16.88970752,25.45396257,101.7339688,6.857143765,6.206786774,6.440752533,2.100143433,2.065658569,2.03453064,2.100906372,9.516666667,0.951666667,1,,5.636764583,224,,,,,0,6.102661599,,,,5.686270367,5.452304608,,,,,,
9.533333333,6.390907668,16.87579507,25.45251334,101.7339688,6.857821927,6.206786774,6.436005402,2.100372314,2.065658569,2.034378052,2.100982666,9.533333333,0.953333333,1,,5.63702897,225,,,,,0,6.103943229,,,,5.682126704,5.452908076,,,,,,
9.55,6.388534102,16.88043255,25.45396257,101.7356875,6.857482846,6.206786774,6.438039886,2.100372314,2.065734863,2.034378052,2.100982666,9.55,0.955,1,,5.63446626,224,,,,,0,6.103415003,,,,5.683972044,5.452718931,,,,,,
9.566666667,6.388534102,16.87765007,25.45106412,101.7408438,6.857482846,6.206786774,6.43532724,2.100143433,2.065811157,2.034454346,2.100982666,9.566666667,0.956666667,1,,5.634554518,224,,,,,0,6.103503262,,,,5.681347656,5.452807189,,,,,,
9.583333333,6.395654799,16.89156251,25.44526721,101.7305313,6.852057553,6.207464935,6.435666321,2.099990845,2.065734863,2.034301758,2.100753784,9.583333333,0.958333333,1,,5.640981541,225,,,,,0,6.097384295,,,,5.680993063,5.452791677,,,,,,
9.6,6.397350203,16.87115759,25.45831023,101.7356875,6.852057553,6.206786774,6.436005402,2.099990845,2.065658569,2.034301758,2.100906372,9.6,0.96,1,,5.643750705,224,,,,,0,6.098458055,,,,5.682405904,5.453187276,,,,,,
9.616666667,6.39599388,16.91660491,25.45106412,101.7339688,6.851718472,6.206447693,6.429901947,2.100067139,2.065582275,2.034606934,2.100906372,9.616666667,0.961666667,1,,5.640274056,224,,,,,0,6.095998648,,,,5.674182123,5.450727869,,,,,,
9.633333333,6.397689284,16.89990998,25.46120868,101.7374063,6.852057553,6.207125854,6.429901947,2.100219727,2.065811157,2.034454346,2.100982666,9.633333333,0.963333333,1,,5.642841543,225,,,,,0,6.097209812,,,,5.675054206,5.452278114,,,,,,
9.65,6.395315718,16.87301258,25.45975946,101.7356875,6.857482846,6.206108612,6.424476654,2.100143433,2.065582275,2.03453064,2.100982666,9.65,0.965,1,,5.641651367,224,,,,,0,6.103818495,,,,5.670812303,5.452444261,,,,,,
9.666666667,6.395654799,16.87208509,25.45831023,101.7356875,6.857482846,6.206786774,6.424137573,2.100296021,2.065811157,2.034301758,2.100982666,9.666666667,0.966666667,1,,5.642013872,224,,,,,0,6.103841919,,,,5.670496646,5.453145846,,,,,,
9.683333333,6.396672042,16.87394008,25.44381798,101.7374063,6.863925381,6.201361481,6.419051361,2.100067139,2.065658569,2.034378052,2.100906372,9.683333333,0.968333333,1,,5.642768084,225,,,,,0,6.110021424,,,,5.665147404,5.447457523,,,,,,
9.7,6.396332961,16.87579507,25.45396257,101.73225,6.862569058,6.201361481,6.419051361,2.100143433,2.065582275,2.034454346,2.100830078,9.7,0.97,1,,5.642472279,224,,,,,0,6.108708376,,,,5.66519068,5.447500799,,,,,,
9.716666667,6.395654799,16.87857756,25.44671644,101.7374063,6.862569058,6.2010224,6.412947906,2.100067139,2.065658569,2.034378052,2.10105896,9.716666667,0.971666667,1,,5.641579705,224,,,,,0,6.108493964,,,,5.658872813,5.446947306,,,,,,
9.733333333,6.395315718,16.89249001,25.44381798,101.7356875,6.863925381,6.2010224,6.408200775,2.100067139,2.065658569,2.034378052,2.100982666,9.733333333,0.973333333,1,,5.640582976,225,,,,,0,6.109192639,,,,5.653468033,5.446289658,,,,,,
9.75,6.388534102,16.88692503,25.43367337,101.7374063,6.863247219,6.201700562,6.407861694,2.100143433,2.065734863,2.034301758,2.100906372,9.75,0.975,1,,5.633923662,224,,,,,0,6.108636779,,,,5.653251254,5.447090121,,,,,,
9.766666667,6.386838698,16.87394008,25.44091953,101.7374063,6.868333431,6.2010224,6.407522614,2.100143433,2.065658569,2.034454346,2.100982666,9.766666667,0.976666667,1,,5.632898683,224,,,,,0,6.114393416,,,,5.653582598,5.447082385,,,,,,
9.783333333,6.384126052,16.87115759,25.43222413,101.7356875,6.862908139,6.200683319,6.408200775,2.100372314,2.065658569,2.034301758,2.100906372,9.783333333,0.978333333,1,,5.630202158,225,,,,,0,6.108984244,,,,5.654276881,5.446759425,,,,,,
9.8,6.382430648,16.88785252,25.43367337,101.7356875,6.8635863,6.200683319,6.413626068,2.100219727,2.065734863,2.034225464,2.100906372,9.8,0.98,1,,5.627778761,224,,,,,0,6.108934413,,,,5.658974181,5.446031432,,,,,,
9.816666667,6.378361678,16.87023009,25.4351226,101.7356875,6.862908139,6.2010224,6.41430423,2.100219727,2.065658569,2.034301758,2.100906372,9.816666667,0.981666667,1,,5.624515305,224,,,,,0,6.109061765,,,,5.660457856,5.447176026,,,,,,
9.833333333,6.37903984,16.88785252,25.43222413,101.7374063,6.8635863,6.201361481,6.412947906,2.100143433,2.065658569,2.034378052,2.100753784,9.833333333,0.983333333,1,,5.624369897,225,,,,,0,6.108916357,,,,5.658277963,5.446691537,,,,,,
9.85,6.375309951,16.87486758,25.4307749,101.7356875,6.8635863,6.2010224,6.419729523,2.100296021,2.065811157,2.034378052,2.100830078,9.85,0.985,1,,5.621202223,224,,,,,0,6.109478572,,,,5.665621795,5.446914672,,,,,,
9.866666667,6.373275467,16.87950506,25.4307749,101.739125,6.8635863,6.197970673,6.419390442,2.100067139,2.065811157,2.034378052,2.100982666,9.866666667,0.986666667,1,,5.618960498,224,,,,,0,6.109271332,,,,5.665075473,5.443655704,,,,,,
9.883333333,6.373953628,16.86095513,25.4307749,101.73225,6.8635863,6.198309753,6.424476654,2.100219727,2.065658569,2.034454346,2.100982666,9.883333333,0.988333333,1,,5.620467623,225,,,,,0,6.110100295,,,,5.670990649,5.444823748,,,,,,
9.9,6.369545578,16.88043255,25.4351226,101.7356875,6.862908139,6.197631592,6.424137573,2.100067139,2.065887451,2.034301758,2.100906372,9.9,0.99,1,,5.615243307,224,,,,,0,6.108605868,,,,5.669835302,5.443329321,,,,,,
9.916666667,6.368189255,16.87208509,25.44091953,101.7374063,6.8635863,6.197970673,6.423798492,2.099914551,2.065505981,2.034378052,2.10105896,9.916666667,0.991666667,1,,5.614332122,224,,,,,0,6.109729167,,,,5.66994136,5.44411354,,,,,,
9.933333333,6.37056282,16.87115759,25.44091953,101.7374063,6.863247219,6.197292511,6.423798492,2.100143433,2.065582275,2.034225464,2.100982666,9.933333333,0.993333333,1,,5.616747128,225,,,,,0,6.109431528,,,,5.669982801,5.443476819,,,,,,
9.95,6.370223739,16.87115759,25.4351226,101.7356875,6.8635863,6.197292511,6.423798492,2.100372314,2.065658569,2.034301758,2.100906372,9.95,0.995,1,,5.61633592,224,,,,,0,6.109698481,,,,5.669910673,5.443404692,,,,,,
9.966666667,6.37056282,16.86466512,25.4351226,101.7374063,6.857482846,6.197631592,6.424137573,2.100219727,2.065734863,2.034378052,2.100982666,9.966666667,0.996666667,1,,5.616965117,224,,,,,0,6.103885143,,,,5.67053987,5.444033889,,,,,,
9.983333333,6.367511093,16.87857756,25.42787643,101.7356875,6.857482846,6.197292511,6.424476654,2.100067139,2.065658569,2.034378052,2.100982666,9.983333333,0.998333333,1,,5.613201469,225,,,,,0,6.103173222,,,,5.67016703,5.442982887,,,,,,
10,6.370223739,16.87301258,25.44236875,101.7356875,6.852057553,6.197631592,6.428884705,2.100067139,2.065734863,2.034378052,2.100906372,10,0,0,1,5.616343194,224,-0.051024868,303.0877163,,,0,6.098177008,0.002143001,12.72942618,,5.675004159,5.443751047,-0.020733651,-0.033121403,123.1578862,196.7411347,,
10.01666667,6.365815689,16.88228755,25.42932566,101.7374063,6.84663226,6.197292511,6.428884705,2.100143433,2.065811157,2.034378052,2.100906372,10.01666667,0.001666667,0,,5.611358321,224,,,,,0,6.092174893,,,,5.674427337,5.442835143,,,,,,
10.03333333,6.373614547,16.87765007,25.42932566,101.73225,6.847310422,6.197631592,6.435666321,2.100219727,2.065582275,2.034378052,2.100982666,10.03333333,0.003333333,0,,5.619364425,225,,,,,0,6.0930603,,,,5.681416199,5.44338147,,,,,,
10.05,6.372597305,16.91660491,25.42642719,101.7408438,6.846971341,6.197292511,6.436005402,2.100143433,2.065811157,2.034301758,2.100906372,10.05,0.005,0,,5.61657013,224,,,,,0,6.090944167,,,,5.679978227,5.441265337,,,,,,
10.06666667,6.372936386,16.91660491,25.42787643,101.7339688,6.846971341,6.197970673,6.436344482,2.100143433,2.065811157,2.034454346,2.101135254,10.06666667,0.006666667,0,,5.616927306,224,,,,,0,6.090962262,,,,5.680335403,5.441961593,,,,,,
10.08333333,6.373614547,16.89990998,25.43222413,101.7374063,6.846971341,6.197970673,6.436005402,2.100296021,2.065734863,2.034301758,2.100753784,10.08333333,0.008333333,0,,5.618405791,225,,,,,0,6.091762585,,,,5.680796645,5.442761916,,,,,,
10.1,6.373275467,16.88507004,25.43657183,101.7339688,6.847310422,6.19695343,6.441091614,2.100067139,2.065734863,2.034378052,2.10105896,10.1,0.01,0,,5.618784019,224,,,,,0,6.092818975,,,,5.686600167,5.442461983,,,,,,
10.11666667,6.372597305,16.90640245,25.44236875,101.739125,6.846971341,6.197631592,6.436344482,2.100067139,2.065658569,2.034378052,2.100906372,10.11666667,0.011666667,0,,5.617224912,224,,,,,0,6.091598948,,,,5.680972089,5.442259199,,,,,,
10.13333333,6.372597305,16.92680737,25.4351226,101.7356875,6.84663226,6.197292511,6.435666321,2.100143433,2.065658569,2.034301758,2.100753784,10.13333333,0.013333333,0,,5.616222775,225,,,,,0,6.09025773,,,,5.679291791,5.440917981,,,,,,
10.15,6.372597305,16.91474992,25.44236875,101.739125,6.846971341,6.201361481,6.436005402,2.100067139,2.065811157,2.034454346,2.100906372,10.15,0.015,0,,5.61685195,224,,,,,0,6.091225986,,,,5.680260046,5.445616125,,,,,,
10.16666667,6.373275467,16.90732995,25.42932566,101.7356875,6.847310422,6.2010224,6.429562866,2.100296021,2.065658569,2.034301758,2.100830078,10.16666667,0.016666667,0,,5.617698972,224,,,,,0,6.091733927,,,,5.673986372,5.445445905,,,,,,
10.18333333,6.373953628,16.90640245,25.44526721,101.7374063,6.852057553,6.2010224,6.429901947,2.100372314,2.065734863,2.034301758,2.100906372,10.18333333,0.018333333,0,,5.618617358,225,,,,,0,6.096721283,,,,5.674565677,5.44568613,,,,,,
10.2,6.372936386,16.90732995,25.44381798,101.7356875,6.852396634,6.200683319,6.429562866,2.100296021,2.065734863,2.034454346,2.100982666,10.2,0.02,0,,5.617540616,224,,,,,0,6.097000864,,,,5.674167096,5.445287549,,,,,,
10.21666667,6.373953628,16.95555975,25.45686101,101.7339688,6.852057553,6.200344238,6.429562866,2.100143433,2.065658569,2.034301758,2.100982666,10.21666667,0.021666667,0,,5.616565966,224,,,,,0,6.094669891,,,,5.672175204,5.442956576,,,,,,
10.23333333,6.372258224,16.90640245,25.44381798,101.7339688,6.851718472,6.201361481,6.435666321,2.099914551,2.065734863,2.034301758,2.100982666,10.23333333,0.023333333,0,,5.616903894,225,,,,,0,6.096364142,,,,5.68031199,5.44600715,,,,,,
10.25,6.373614547,16.92866236,25.45541179,101.7356875,6.852057553,6.2010224,6.436005402,2.100143433,2.065811157,2.034301758,2.100982666,10.25,0.025,0,,5.617410296,224,,,,,0,6.095853301,,,,5.67980115,5.444818148,,,,,,
10.26666667,6.372597305,16.91474992,25.44526721,101.73225,6.852057553,6.202378723,6.441430695,2.100219727,2.065734863,2.034454346,2.100906372,10.26666667,0.026666667,0,,5.616888091,224,,,,,0,6.096348339,,,,5.68572148,5.446669509,,,,,,
10.28333333,6.372258224,16.91474992,25.44526721,101.7374063,6.852057553,6.2010224,6.446177826,2.100219727,2.065811157,2.034301758,2.100906372,10.28333333,0.028333333,0,,5.61654901,225,,,,,0,6.096348339,,,,5.690468612,5.445313186,,,,,,
10.3,6.373275467,16.91103993,25.45686101,101.7408438,6.857482846,6.201361481,6.446516907,2.100067139,2.065658569,2.034378052,2.100982666,10.3,0.03,0,,5.61787646,224,,,,,0,6.102083839,,,,5.6911179,5.445962474,,,,,,
10.31666667,6.374292709,16.89619999,25.44816567,101.7374063,6.857482846,6.201361481,6.445160584,2.100067139,2.065734863,2.034454346,2.100982666,10.31666667,0.031666667,0,,5.619448353,224,,,,,0,6.10263849,,,,5.690316228,5.446517125,,,,,,
10.33333333,6.372936386,16.92773487,25.45396257,101.739125,6.857143765,6.200683319,6.452620361,2.100219727,2.065734863,2.034301758,2.100753784,10.33333333,0.033333333,0,,5.616755496,225,,,,,0,6.100962875,,,,5.696439471,5.444502429,,,,,,
10.35,6.371240982,16.90547495,25.45251334,101.7356875,6.866977108,6.197970673,6.458045654,2.100067139,2.065582275,2.034454346,2.100982666,10.35,0.035,0,,5.616036419,224,,,,,0,6.111772545,,,,5.702841091,5.44276611,,,,,,
10.36666667,6.371919143,16.89990998,25.45686101,101.739125,6.867994351,6.198648834,6.457367493,2.100219727,2.065658569,2.034301758,2.100906372,10.36666667,0.036666667,0,,5.6170173,224,,,,,0,6.113092507,,,,5.70246565,5.443746991,,,,,,
10.38333333,6.372597305,16.894345,25.44961489,101.7374063,6.867994351,6.198309753,6.459062897,2.100219727,2.065887451,2.034378052,2.100982666,10.38333333,0.038333333,0,,5.617853864,225,,,,,0,6.113250909,,,,5.704319455,5.443566312,,,,,,
10.4,6.371919143,16.89619999,25.44671644,101.739125,6.867994351,6.190849976,6.463810028,2.100143433,2.065887451,2.034301758,2.100906372,10.4,0.04,0,,5.617056742,224,,,,,0,6.113131949,,,,5.708947627,5.435987574,,,,,,
10.41666667,6.376666274,16.89898248,25.44961489,101.7339688,6.867994351,6.192206299,6.464827271,2.100219727,2.065734863,2.034301758,2.100982666,10.41666667,0.041666667,0,,5.621715657,224,,,,,0,6.113043733,,,,5.709876653,5.437255681,,,,,,
10.43333333,6.377344436,16.89527249,25.45541179,101.739125,6.867994351,6.191528137,6.463810028,2.100143433,2.065734863,2.034378052,2.100906372,10.43333333,0.043333333,0,,5.622631711,225,,,,,0,6.113281626,,,,5.709097303,5.436815413,,,,,,
10.45,6.382769729,16.894345,25.45251334,101.739125,6.867994351,6.191528137,6.46889624,2.100067139,2.065811157,2.034378052,2.100906372,10.45,0.045,0,,5.628062366,224,,,,,0,6.113286987,,,,5.714188877,5.436820774,,,,,,
10.46666667,6.382430648,16.90361996,25.46555633,101.73225,6.867994351,6.192206299,6.46889624,2.099990845,2.065811157,2.034454346,2.100906372,10.46666667,0.046666667,0,,5.627471294,224,,,,,0,6.113034997,,,,5.713936886,5.437246945,,,,,,
10.48333333,6.381752486,16.89527249,25.45831023,101.739125,6.868333431,6.192206299,6.469235321,2.099990845,2.065658569,2.034378052,2.10105896,10.48333333,0.048333333,0,,5.627075826,225,,,,,0,6.113656771,,,,5.714558661,5.437529638,,,,,,
10.5,6.381752486,16.90640245,25.44671644,101.7408438,6.867994351,6.186102844,6.468557159,2.100143433,2.065811157,2.03453064,2.100906372,10.5,0.05,0,,5.626434275,224,,,,,0,6.112676139,,,,5.713238948,5.430784633,,,,,,
10.51666667,6.382430648,16.90361996,25.44816567,101.739125,6.868333431,6.186781006,6.468557159,2.100448608,2.065811157,2.034301758,2.101135254,10.51666667,0.051666667,0,,5.627254802,224,,,,,0,6.113157586,,,,5.713381314,5.43160516,,,,,,
10.53333333,6.381752486,16.90825744,25.45106412,101.7408438,6.872741482,6.185763763,6.469574402,2.100296021,2.065734863,2.03453064,2.100982666,10.53333333,0.053333333,0,,5.626405571,225,,,,,0,6.117394566,,,,5.714227486,5.430416848,,,,,,
10.55,6.381413406,16.89990998,25.44526721,101.739125,6.873419643,6.179321228,6.46889624,2.100219727,2.065658569,2.034301758,2.100830078,10.55,0.055,0,,5.626367203,224,,,,,0,6.118373441,,,,5.713850038,5.424275026,,,,,,
10.56666667,6.381413406,16.92958986,25.44526721,101.73225,6.872741482,6.178982147,6.46448819,2.100296021,2.065734863,2.034454346,2.100906372,10.56666667,0.056666667,0,,5.62504118,224,,,,,0,6.116369256,,,,5.708115964,5.422609921,,,,,,
10.58333333,6.381413406,16.91382242,25.45396257,101.7356875,6.873080563,6.179321228,6.465505432,2.100143433,2.065658569,2.03453064,2.100906372,10.58333333,0.058333333,0,,5.625854,225,,,,,0,6.117521157,,,,5.709946027,5.423761822,,,,,,
10.6,6.381074325,16.92309738,25.44236875,101.7408438,6.867994351,6.178982147,6.465166351,2.100219727,2.065887451,2.034225464,2.100830078,10.6,0.06,0,,5.624956008,224,,,,,0,6.111876033,,,,5.709048034,5.42286383,,,,,,
10.61666667,6.382091567,16.90454746,25.46120868,101.739125,6.863247219,6.178643066,6.459741058,2.100219727,2.065811157,2.034301758,2.100906372,10.61666667,0.061666667,0,,5.62703669,224,,,,,0,6.108192342,,,,5.704686181,5.423588189,,,,,,
10.63333333,6.382769729,16.91196743,25.46555633,101.7408438,6.863247219,6.173895935,6.458384735,2.100219727,2.065582275,2.034225464,2.100753784,10.63333333,0.063333333,0,,5.627437556,225,,,,,0,6.107915046,,,,5.703052562,5.418563762,,,,,,
10.65,6.386160537,16.91011244,25.45251334,101.7339688,6.857143765,6.173556854,6.459401978,2.100143433,2.065582275,2.034225464,2.100982666,10.65,0.065,0,,5.630748808,224,,,,,0,6.101732036,,,,5.703990248,5.418145125,,,,,,
10.66666667,6.38751686,16.93144485,25.46120868,101.7356875,6.856804684,6.173895935,6.459401978,2.100219727,2.065582275,2.034378052,2.100906372,10.66666667,0.066666667,0,,5.631260589,224,,,,,0,6.100548413,,,,5.703145707,5.417639664,,,,,,
10.68333333,6.393959395,16.93144485,25.45106412,101.7356875,6.857143765,6.174235016,6.4519422,2.100143433,2.065734863,2.034378052,2.100982666,10.68333333,0.068333333,0,,5.637576623,225,,,,,0,6.100760993,,,,5.695559427,5.417852243,,,,,,
10.7,6.393959395,16.92866236,25.45686101,101.7408438,6.857143765,6.174913177,6.446516907,2.100143433,2.065811157,2.034454346,2.100906372,10.7,0.07,0,,5.637773212,224,,,,,0,6.100957582,,,,5.690330724,5.418726994,,,,,,
10.71666667,6.392603072,16.91196743,25.44526721,101.7374063,6.857143765,6.173895935,6.442108856,2.100143433,2.065734863,2.034225464,2.100982666,10.71666667,0.071666667,0,,5.637018173,224,,,,,0,6.101558866,,,,5.686523957,5.418311036,,,,,,
10.73333333,6.394298476,16.90547495,25.44961489,101.7408438,6.856804684,6.173895935,6.437022644,2.100143433,2.065505981,2.034378052,2.100830078,10.73333333,0.073333333,0,,5.639057811,225,,,,,0,6.10156402,,,,5.68178198,5.418655271,,,,,,
10.75,6.395315718,16.90825744,25.44961489,101.7425625,6.857143765,6.169826965,6.429562866,2.100067139,2.065734863,2.034378052,2.100982666,10.75,0.075,0,,5.639950748,224,,,,,0,6.101778795,,,,5.674197896,5.414461995,,,,,,
10.76666667,6.393959395,16.90454746,25.45686101,101.7408438,6.851718472,6.169826965,6.43125827,2.100296021,2.065658569,2.03414917,2.100906372,10.76666667,0.076666667,0,,5.6388504,224,,,,,0,6.096609478,,,,5.676149276,5.414717971,,,,,,
10.78333333,6.386160537,16.90547495,25.45396257,101.7374063,6.852057553,6.169487885,6.424476654,2.100143433,2.065582275,2.03453064,2.10105896,10.78333333,0.078333333,0,,5.630974022,225,,,,,0,6.096871038,,,,5.669290139,5.41430137,,,,,,
10.8,6.393281234,16.9184599,25.45831023,101.7408438,6.852057553,6.170166046,6.424476654,2.100143433,2.065658569,2.034301758,2.100753784,10.8,0.08,0,,5.63756884,224,,,,,0,6.096345159,,,,5.66876426,5.414453652,,,,,,
10.81666667,6.395315718,16.93422734,25.44816567,101.739125,6.852396634,6.170166046,6.424476654,2.100067139,2.065582275,2.034301758,2.100982666,10.81666667,0.081666667,0,,5.638772476,224,,,,,0,6.095853392,,,,5.667933412,5.413622804,,,,,,
10.83333333,6.393620314,16.9184599,25.46410711,101.73225,6.847310422,6.169826965,6.419390442,2.100219727,2.065734863,2.034225464,2.100906372,10.83333333,0.083333333,0,,5.637980124,225,,,,,0,6.091670232,,,,5.663750252,5.414186775,,,,,,
10.85,6.387855941,16.93144485,25.45686101,101.7408438,6.847649503,6.169826965,6.41430423,2.100067139,2.065582275,2.034301758,2.100830078,10.85,0.085,0,,5.631545467,224,,,,,0,6.091339029,,,,5.657993756,5.413516491,,,,,,
10.86666667,6.38751686,16.91196743,25.46120868,101.739125,6.84663226,6.170166046,6.408539856,2.100296021,2.065582275,2.034301758,2.100982666,10.86666667,0.086666667,0,,5.632130564,224,,,,,0,6.091245964,,,,5.653153559,5.41477975,,,,,,
10.88333333,6.393959395,16.95370476,25.45831023,101.7425625,6.852057553,6.162706268,6.403114563,2.099990845,2.065887451,2.034301758,2.100906372,10.88333333,0.088333333,0,,5.636672687,225,,,,,0,6.094770845,,,,5.645827855,5.40541956,,,,,,
10.9,6.393281234,16.91382242,25.46120868,101.7425625,6.847649503,6.163723511,6.403114563,2.100143433,2.065734863,2.034454346,2.100906372,10.9,0.09,0,,5.637812082,224,,,,,0,6.092180352,,,,5.647645412,5.40825436,,,,,,
10.91666667,6.393281234,16.91196743,25.45831023,101.7408438,6.847310422,6.163045349,6.398706512,2.100143433,2.065658569,2.034225464,2.100906372,10.91666667,0.091666667,0,,5.637858845,224,,,,,0,6.091888034,,,,5.643284124,5.407622961,,,,,,
10.93333333,6.393281234,16.91011244,25.46410711,101.7374063,6.846971341,6.16338443,6.3936203,2.099990845,2.065658569,2.03414917,2.100830078,10.93333333,0.093333333,0,,5.638013872,225,,,,,0,6.091703979,,,,5.638352939,5.408117068,,,,,,
