Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3(mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV2 (V),Latest: FlowV1 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h),Latest: FlowV4 (V),Latest: FlowV3 (V)
20.65,8.492166539,6.02965341,23.72956533,102.186,8.43316648,8.5264137,8.601011475,0.865249634,2.078933716,20.65,0.065,0,,8.214643646,224,,,,,0,8.155643588,,,,8.248890807,8.323488582,,,,,,,2.148284912,2.065811157
20.66666667,8.491149297,6.034290892,23.72520922,102.1911563,8.427402107,8.526074619,8.601011475,0.865020752,2.07901001,20.66666667,0.066666667,0,,8.213390953,224,,,,,0,8.149643763,,,,8.248316275,8.323253131,,,,,,,2.148208618,2.065811157
20.68333333,8.492844701,6.011103484,23.72085307,102.1825625,8.421976814,8.520649326,8.601350555,0.86479187,2.079086304,20.68333333,0.068333333,0,,8.216131746,225,,,,,0,8.145263859,,,,8.243936371,8.3246376,,,,,,,2.148284912,2.065887451
20.7,8.491488378,6.027798418,23.71940101,102.1877188,8.413499794,8.519971165,8.601011475,0.864486694,2.07901001,20.7,0.07,0,,8.213999563,224,,,,,0,8.136010979,,,,8.24248235,8.32352266,,,,,,,2.148208618,2.065811157
20.71666667,8.49250562,6.048203336,23.71940101,102.186,8.413499794,8.519971165,8.602367798,0.864562988,2.079086304,20.71666667,0.071666667,0,,8.214077468,224,,,,,0,8.135071642,,,,8.241543013,8.323939646,,,,,,,2.148284912,2.065887451
20.73333333,8.491488378,6.008320995,23.72520922,102.1894375,8.413499794,8.520649326,8.602706879,0.8644104,2.07901001,20.73333333,0.073333333,0,,8.214925428,225,,,,,0,8.136936844,,,,8.244086376,8.326143929,,,,,,,2.148208618,2.065811157
20.75,8.491827458,6.027798418,23.72666126,102.1808438,8.413838875,8.520310245,8.603045959,0.864105225,2.07901001,20.75,0.075,0,,8.214375291,224,,,,,0,8.136386707,,,,8.242858078,8.325593792,,,,,,,2.148284912,2.065734863
20.76666667,8.490471135,6.008320995,23.71649688,102.186,8.413499794,8.520649326,8.60338504,0.863952637,2.078933716,20.76666667,0.076666667,0,,8.213864344,224,,,,,0,8.136893003,,,,8.244042535,8.326778249,,,,,,,2.148284912,2.066040039
20.78333333,8.490810216,5.999046033,23.71794895,102.1894375,8.413499794,8.517258518,8.60338504,0.864028931,2.079086304,20.78333333,0.078333333,0,,8.214637716,225,,,,,0,8.137327294,,,,8.241086019,8.327212541,,,,,,,2.148208618,2.065963745
20.8,8.492844701,6.025015929,23.71649688,102.192875,8.413499794,8.516580357,8.602706879,0.864105225,2.079086304,20.8,0.08,0,,8.21546932,224,,,,,0,8.136124413,,,,8.239204976,8.325331498,,,,,,,2.148208618,2.065963745
20.81666667,8.486741246,5.975858625,23.70923649,102.186,8.411126229,8.509798741,8.601689636,0.864486694,2.079086304,20.81666667,0.081666667,0,,8.211592575,224,,,,,0,8.135977557,,,,8.23465007,8.326540965,,,,,,,2.148361206,2.065734863
20.83333333,8.487419408,6.003683514,23.71068858,102.1894375,8.405022774,8.504034367,8.600672394,0.864715576,2.079162598,20.83333333,0.083333333,0,,8.210996893,225,,,,,0,8.128600259,,,,8.227611852,8.324249878,,,,,,,2.148208618,2.065734863
20.85,8.486063085,6.007393499,23.72085307,102.1911563,8.404344613,8.500304478,8.599655151,0.86555481,2.079086304,20.85,0.085,0,,8.209520914,224,,,,,0,8.127802442,,,,8.223762307,8.32311298,,,,,,,2.148208618,2.065887451
20.86666667,8.486063085,6.026870921,23.71940101,102.186,8.404344613,8.494201024,8.59897699,0.866088867,2.079086304,20.86666667,0.086666667,0,,8.208616967,224,,,,,0,8.126898495,,,,8.216754907,8.321530872,,,,,,,2.148284912,2.065887451
20.88333333,8.491149297,6.00461101,23.72520922,102.1894375,8.404683693,8.489114812,8.598298828,0.866165161,2.079162598,20.88333333,0.088333333,0,,8.214757118,225,,,,,0,8.128291514,,,,8.212722633,8.321906649,,,,,,,2.148284912,2.065811157
20.9,8.492844701,5.998118536,23.72811329,102.186,8.404683693,8.481994115,8.598637909,0.866546631,2.078781128,20.9,0.09,0,,8.216765953,224,,,,,0,8.128604945,,,,8.205915367,8.322559161,,,,,,,2.148208618,2.065734863
20.91666667,8.497930913,5.975858625,23.72520922,102.192875,8.410448067,8.481994115,8.598637909,0.866394043,2.078857422,20.91666667,0.091666667,0,,8.222862206,224,,,,,0,8.13537936,,,,8.206925408,8.323569202,,,,,,,2.148208618,2.065887451
20.93333333,8.498948155,6.02223344,23.73537342,102.1894375,8.413499794,8.477925146,8.598637909,0.866775513,2.07901001,20.93333333,0.093333333,0,,8.221796046,225,,,,,0,8.136347685,,,,8.200773037,8.3214858,,,,,,,2.148284912,2.065811157
20.95,8.497252751,5.963801173,23.74118145,102.1894375,8.420959572,8.477586065,8.598637909,0.866775513,2.079162598,20.95,0.095,0,,8.222818755,224,,,,,0,8.146525576,,,,8.203152069,8.324203913,,,,,,,2.148208618,2.065963745
20.96666667,8.497930913,6.007393499,23.73972944,102.1842813,8.420959572,8.478942388,8.59897699,0.866928101,2.078933716,20.96666667,0.096666667,0,,8.22148365,224,,,,,0,8.144512309,,,,8.202495125,8.322529727,,,,,,,2.148361206,2.065811157
20.98333333,8.503356206,6.123330536,23.73827744,102.1877188,8.433505561,8.472499853,8.600333313,0.866775513,2.078933716,20.98333333,0.098333333,0,,8.221566334,225,,,,,0,8.15171569,,,,8.190709982,8.318543442,,,,,,,2.148284912,2.065811157
21,8.498269994,6.002756018,23.74408543,102.1911563,8.43316648,8.472499853,8.599994232,0.866928101,2.078857422,21,0.1,0,,8.222058004,224,,,,,0,8.15695449,,,,8.196287863,8.323782242,,,,,,,2.148208618,2.065887451
21.01666667,8.498948155,6.00461101,23.75570123,102.186,8.436557288,8.472160772,8.59897699,0.866622925,2.079086304,21.01666667,0.101666667,0,,8.222709101,224,,,,,0,8.160318234,,,,8.195921718,8.322737936,,,,,,,2.148208618,2.065734863
21.03333333,8.497252751,6.003683514,23.76005709,102.1894375,8.433505561,8.472838934,8.59897699,0.866622925,2.07901001,21.03333333,0.103333333,0,,8.221078209,225,,,,,0,8.157331019,,,,8.196664392,8.322802448,,,,,,,2.148284912,2.065887451
21.05,8.503356206,6.006466003,23.75279731,102.192875,8.435879127,8.472499853,8.599316071,0.866622925,2.079162598,21.05,0.105,0,,8.227017241,224,,,,,0,8.159540162,,,,8.196160888,8.322977106,,,,,,,2.148208618,2.065887451
21.06666667,8.501999882,6.023160936,23.75860514,102.186,8.435879127,8.472838934,8.599994232,0.866699219,2.079086304,21.06666667,0.106666667,0,,8.224922059,224,,,,,0,8.158801303,,,,8.19576111,8.322916408,,,,,,,2.148208618,2.065658569
21.08333333,8.508442418,5.999973529,23.76731677,102.1877188,8.436896369,8.477925146,8.601350555,0.866775513,2.079162598,21.08333333,0.108333333,0,,8.232474905,225,,,,,0,8.160928856,,,,8.201957633,8.325383043,,,,,,,2.148208618,2.065811157
21.1,8.513528629,6.002756018,23.76296097,102.1911563,8.4416435,8.478264227,8.602028717,0.866699219,2.079086304,21.1,0.11,0,,8.237411309,224,,,,,0,8.16552618,,,,8.202146906,8.325911396,,,,,,,2.148284912,2.065811157
21.11666667,8.519632084,6.006466003,23.77022061,102.1911563,8.45012052,8.481994115,8.602367798,0.866775513,2.079086304,21.11666667,0.111666667,0,,8.243380508,224,,,,,0,8.173868944,,,,8.205742539,8.326116222,,,,,,,2.148284912,2.065734863
21.13333333,8.520310245,6.01481347,23.76586484,102.192875,8.449781439,8.485724004,8.603045959,0.866699219,2.079086304,21.13333333,0.113333333,0,,8.243652883,225,,,,,0,8.173124077,,,,8.209066642,8.326388597,,,,,,,2.148208618,2.065887451
21.15,8.525057377,6.028725914,23.77312444,102.186,8.449103278,8.489453893,8.603724121,0.866699219,2.078857422,21.15,0.115,0,,8.247796622,224,,,,,0,8.171842523,,,,8.212193138,8.326463367,,,,,,,2.148284912,2.065811157
21.16666667,8.5264137,5.974931129,23.77748016,102.192875,8.449781439,8.495557347,8.605419525,0.866851807,2.078933716,21.16666667,0.116666667,0,,8.251648674,224,,,,,0,8.175016414,,,,8.220792322,8.3306545,,,,,,,2.148208618,2.065887451
21.18333333,8.525057377,6.021305944,23.77312444,102.192875,8.448425116,8.495218266,8.608810333,0.866928101,2.07901001,21.18333333,0.118333333,0,,8.248137866,225,,,,,0,8.171505606,,,,8.218298756,8.331890823,,,,,,,2.148208618,2.065887451
21.2,8.527091861,5.999046033,23.77748016,102.186,8.449103278,8.500643559,8.609827576,0.866851807,2.078933716,21.2,0.12,0,,8.251217881,224,,,,,0,8.173229297,,,,8.224769578,8.333953595,,,,,,,2.148284912,2.065963745
21.21666667,8.531160831,6.032435899,23.77312444,102.1877188,8.449103278,8.500304478,8.610505737,0.867156982,2.07901001,21.21666667,0.121666667,0,,8.253729455,224,,,,,0,8.171671901,,,,8.222873102,8.333074361,,,,,,,2.148361206,2.065963745
21.23333333,8.530143589,6.043565855,23.77022061,102.1894375,8.4416435,8.501321721,8.611862061,0.867156982,2.079086304,21.23333333,0.123333333,0,,8.252185703,225,,,,,0,8.163685614,,,,8.223363835,8.333904175,,,,,,,2.148361206,2.065887451
21.25,8.525396457,6.440534269,23.78328772,102.1911563,8.442321662,8.499965398,8.613218384,0.867004395,2.07901001,21.25,0.125,0,,8.229251253,224,,,,,0,8.146176457,,,,8.203820193,8.317073179,,,,,,,2.148284912,2.065582275
21.26666667,8.525735538,6.028725914,23.78038395,102.186,8.441982581,8.504373448,8.61593103,0.867233276,2.079086304,21.26666667,0.126666667,0,,8.248511289,224,,,,,0,8.164758332,,,,8.227149199,8.338706781,,,,,,,2.148208618,2.065811157
21.28333333,8.5264137,6.143735454,23.76586484,102.1842813,8.436218208,8.503695286,8.616270111,0.867385864,2.079086304,21.28333333,0.128333333,0,,8.243826442,225,,,,,0,8.153630949,,,,8.221108028,8.333682853,,,,,,,2.148284912,2.065887451
21.3,8.525057377,6.012030981,23.76876869,102.1911563,8.436557288,8.509798741,8.617626434,0.867462158,2.079162598,21.3,0.13,0,,8.248542569,224,,,,,0,8.160042481,,,,8.233283933,8.341111627,,,,,,,2.148208618,2.065887451
21.31666667,8.525057377,6.005538507,23.77022061,102.1894375,8.436557288,8.508781498,8.618982758,0.867462158,2.079162598,21.31666667,0.131666667,0,,8.248848458,224,,,,,0,8.16034837,,,,8.23257258,8.342773839,,,,,,,2.148208618,2.065811157
21.33333333,8.529804508,6.035218388,23.76150903,102.1842813,8.435879127,8.509798741,8.62,0.867919922,2.07901001,21.33333333,0.133333333,0,,8.252186652,225,,,,,0,8.158261271,,,,8.232180885,8.342382145,,,,,,,2.148208618,2.065734863
21.35,8.53082175,6.018523455,23.76005709,102.186,8.444356147,8.516919437,8.62,0.868148804,2.079162598,21.35,0.135,0,,8.253964558,224,,,,,0,8.167498955,,,,8.240062246,8.343142808,,,,,,,2.148208618,2.065811157
21.36666667,8.535229801,6.035218388,23.75570123,102.1808438,8.448764197,8.517258518,8.62,0.868148804,2.07901001,21.36666667,0.136666667,0,,8.25758267,224,,,,,0,8.171117066,,,,8.239611388,8.342352869,,,,,,,2.148208618,2.065811157
21.38333333,8.534551639,6.048203336,23.76731677,102.1877188,8.452833167,8.516919437,8.62,0.868301392,2.079086304,21.38333333,0.138333333,0,,8.256365806,225,,,,,0,8.174647334,,,,8.238733605,8.341814167,,,,,,,2.148208618,2.065887451
21.4,8.534551639,6.002756018,23.77312444,102.192875,8.459614783,8.516919437,8.62,0.868301392,2.078933716,21.4,0.14,0,,8.258485239,224,,,,,0,8.183548382,,,,8.240853037,8.3439336,,,,,,,2.148208618,2.065734863
21.41666667,8.53489072,6.013885973,23.76296097,102.1877188,8.466057318,8.519293003,8.620339081,0.868225098,2.079238892,21.41666667,0.141666667,0,,8.258261439,224,,,,,0,8.189428037,,,,8.242663722,8.3437098,,,,,,,2.148284912,2.066040039
21.43333333,8.534212558,6.246687543,23.76731677,102.1842813,8.471482611,8.516919437,8.620339081,0.868148804,2.078933716,21.43333333,0.143333333,0,,8.246897486,225,,,,,0,8.184167539,,,,8.229604366,8.333024009,,,,,,,2.148208618,2.065811157
21.45,8.534212558,6.020378447,23.77167253,102.1911563,8.476907903,8.520988407,8.621017242,0.868377686,2.079086304,21.45,0.145,0,,8.25732841,224,,,,,0,8.200023755,,,,8.244104259,8.344133094,,,,,,,2.148284912,2.065887451
21.46666667,8.543028659,6.34500215,23.77312444,102.1842813,8.484706762,8.519971165,8.621356323,0.868377686,2.079086304,21.46666667,0.146666667,0,,8.251222379,224,,,,,0,8.192900482,,,,8.228164885,8.329550043,,,,,,,2.148284912,2.065811157
21.48333333,8.540994174,6.019450951,23.77748016,102.1877188,8.49250562,8.519632084,8.621017242,0.868301392,2.078933716,21.48333333,0.148333333,0,,8.264181846,225,,,,,0,8.215693292,,,,8.242819756,8.344204915,,,,,,,2.148208618,2.065811157
21.5,8.541333255,6.123330536,23.76731677,102.1911563,8.50098264,8.520649326,8.622373566,0.868148804,2.078933716,21.5,0.15,0,,8.259691963,224,,,,,0,8.219341348,,,,8.239008034,8.340732273,,,,,,,2.148284912,2.065811157
21.51666667,8.548453952,6.038928373,23.77457635,102.1911563,8.508781498,8.526074619,8.623729889,0.868377686,2.07901001,21.51666667,0.151666667,0,,8.270731302,224,,,,,0,8.231058848,,,,8.248351969,8.346007239,,,,,,,2.148284912,2.065734863
21.53333333,8.546419467,6.020378447,23.77167253,102.1945938,8.51793668,8.525396457,8.624408051,0.868606567,2.079238892,21.53333333,0.153333333,0,,8.269535319,225,,,,,0,8.241052532,,,,8.248512309,8.347523902,,,,,,,2.148208618,2.065887451
21.55,8.54777579,6.049130832,23.76876869,102.1945938,8.5264137,8.533534397,8.623729889,0.868606567,2.07901001,21.55,0.155,0,,8.269554628,224,,,,,0,8.248192538,,,,8.255313234,8.345508727,,,,,,,2.148284912,2.065887451
21.56666667,8.546419467,6.031508403,23.76876869,102.1894375,8.533534397,8.538281528,8.623729889,0.868530273,2.079086304,21.56666667,0.156666667,0,,8.269008823,224,,,,,0,8.256123753,,,,8.260870884,8.346319245,,,,,,,2.148208618,2.066040039
21.58333333,8.551166598,6.048203336,23.76441291,102.1894375,8.533534397,8.538620609,8.623390808,0.868530273,2.07901001,21.58333333,0.158333333,0,,8.272966104,225,,,,,0,8.255333903,,,,8.260420115,8.345190314,,,,,,,2.148208618,2.065811157
21.6,8.546080386,6.048203336,23.76876869,102.1963125,8.537264285,8.541672336,8.62406897,0.868301392,2.078933716,21.6,0.16,0,,8.267901883,224,,,,,0,8.259085782,,,,8.263493832,8.345890466,,,,,,,2.148208618,2.065734863
21.61666667,8.550827517,6.037073381,23.76731677,102.1894375,8.536925205,8.542689578,8.625086212,0.868301392,2.079086304,21.61666667,0.161666667,0,,8.273153605,224,,,,,0,8.259251292,,,,8.265015665,8.347412299,,,,,,,2.148208618,2.065734863
21.63333333,8.550488436,6.044493351,23.77312444,102.1877188,8.536925205,8.547436709,8.624747131,0.868148804,2.079086304,21.63333333,0.163333333,0,,8.272502539,225,,,,,0,8.258939307,,,,8.269450811,8.346761233,,,,,,,2.148208618,2.065887451
21.65,8.552522921,6.034290892,23.76296097,102.1911563,8.537603366,8.547097628,8.625086212,0.868377686,2.078933716,21.65,0.165,0,,8.274955046,224,,,,,0,8.260035491,,,,8.269529753,8.347518337,,,,,,,2.148284912,2.065963745
21.66666667,8.557948214,6.025943425,23.76441291,102.186,8.537603366,8.553201083,8.625086212,0.868453979,2.07901001,21.66666667,0.166666667,0,,8.280771614,224,,,,,0,8.260426766,,,,8.276024483,8.347909612,,,,,,,2.148208618,2.065811157
21.68333333,8.557270052,6.020378447,23.77022061,102.1877188,8.542350497,8.553201083,8.624747131,0.868453979,2.079086304,21.68333333,0.168333333,0,,8.28037861,225,,,,,0,8.265459055,,,,8.276309641,8.347855689,,,,,,,2.148208618,2.065734863
21.7,8.562695345,6.048203336,23.77312444,102.1877188,8.542689578,8.552862002,8.624747131,0.868530273,2.079086304,21.7,0.17,0,,8.284538825,224,,,,,0,8.264533058,,,,8.274705482,8.346590611,,,,,,,2.148208618,2.065811157
21.71666667,8.562695345,6.092723158,23.77602826,102.1945938,8.550827517,8.553540164,8.624747131,0.868530273,2.078933716,21.71666667,0.171666667,0,,8.282506121,224,,,,,0,8.270638293,,,,8.273350939,8.344557907,,,,,,,2.148208618,2.065811157
21.73333333,8.563373507,6.04727584,23.77167253,102.1963125,8.555574648,8.56032178,8.624747131,0.868530273,2.07901001,21.73333333,0.173333333,0,,8.285252316,225,,,,,0,8.277453458,,,,8.282200589,8.346625941,,,,,,,2.148208618,2.065887451
21.75,8.570155123,6.040783366,23.77893205,102.1945938,8.557270052,8.565407992,8.625086212,0.868606567,2.07901001,21.75,0.175,0,,8.292369111,224,,,,,0,8.279484041,,,,8.28762198,8.3473002,,,,,,,2.148208618,2.065811157
21.76666667,8.5687988,6.039855869,23.77312444,102.1894375,8.558965456,8.565407992,8.625086212,0.868606567,2.07901001,21.76666667,0.176666667,0,,8.291026179,224,,,,,0,8.281192836,,,,8.287635371,8.347313592,,,,,,,2.148284912,2.065963745
21.78333333,8.569816042,6.02223344,23.77167253,102.1894375,8.565068911,8.569816042,8.625086212,0.868606567,2.078933716,21.78333333,0.178333333,0,,8.292846581,225,,,,,0,8.288099449,,,,8.292846581,8.348116751,,,,,,,2.148208618,2.065887451
21.8,8.56472983,6.041710862,23.78183583,102.1963125,8.576597658,8.577275819,8.625086212,0.868606567,2.079086304,21.8,0.18,0,,8.286915797,224,,,,,0,8.298783624,,,,8.299461786,8.347272179,,,,,,,2.148208618,2.065734863
21.81666667,8.562695345,6.024088432,23.77748016,102.1963125,8.582362031,8.576597658,8.625425293,0.868911743,2.07901001,21.81666667,0.181666667,0,,8.285669757,224,,,,,0,8.305336443,,,,8.29957207,8.348399705,,,,,,,2.148208618,2.065734863
21.83333333,8.567781557,6.066753262,23.78328772,102.192875,8.593890779,8.576597658,8.625086212,0.868911743,2.078933716,21.83333333,0.183333333,0,,8.288823351,225,,,,,0,8.314932572,,,,8.297639452,8.346128006,,,,,,,2.148208618,2.065811157
21.85,8.56913788,6.034290892,23.77748016,102.19975,8.59863791,8.58168387,8.626103455,0.868911743,2.078857422,21.85,0.185,0,,8.291643119,224,,,,,0,8.321143148,,,,8.304189108,8.348608693,,,,,,,2.148284912,2.065963745
21.86666667,8.567442476,6.020378447,23.7847396,102.1911563,8.602367799,8.582022951,8.626781616,0.868988037,2.07901001,21.86666667,0.186666667,0,,8.290623939,224,,,,,0,8.325549261,,,,8.305204413,8.349963079,,,,,,,2.148208618,2.065811157
21.88333333,8.569816042,6.033363395,23.78619148,102.1945938,8.614235626,8.582701112,8.627798859,0.868759155,2.079162598,21.88333333,0.188333333,0,,8.292407755,225,,,,,0,8.33682734,,,,8.305292826,8.350390572,,,,,,,2.148208618,2.065811157
21.9,8.562017184,6.025015929,23.78764335,102.1842813,8.623729889,8.582701112,8.62847702,0.868835449,2.07901001,21.9,0.19,0,,8.284999996,224,,,,,0,8.346712702,,,,8.305683925,8.351459833,,,,,,,2.148208618,2.065811157
21.91666667,8.564390749,6.038000877,23.79199894,102.192875,8.629833343,8.582362031,8.629494263,0.868759155,2.079086304,21.91666667,0.191666667,0,,8.286798457,224,,,,,0,8.352241051,,,,8.30476974,8.351901971,,,,,,,2.148284912,2.065811157
21.93333333,8.562017184,6.031508403,23.79490265,102.1911563,8.637632201,8.587448243,8.630172424,0.869064331,2.078933716,21.93333333,0.193333333,0,,8.284737969,225,,,,,0,8.360352986,,,,8.310169028,8.352893209,,,,,,,2.148208618,2.065811157
21.95,8.562356264,6.025943425,23.79199894,102.1963125,8.636614959,8.587787324,8.630511505,0.868988037,2.078857422,21.95,0.195,0,,8.285318304,224,,,,,0,8.359576999,,,,8.310749364,8.353473545,,,,,,,2.148208618,2.065734863
21.96666667,8.562695345,6.037073381,23.78619148,102.19975,8.63695404,8.587448243,8.631528748,0.869369507,2.078933716,21.96666667,0.196666667,0,,8.285116477,224,,,,,0,8.359375172,,,,8.309869375,8.353949879,,,,,,,2.148284912,2.065887451
21.98333333,8.562695345,6.028725914,23.79199894,102.1945938,8.637293121,8.587787324,8.631528748,0.869293213,2.07901001,21.98333333,0.198333333,0,,8.285529462,225,,,,,0,8.360127238,,,,8.310621441,8.354362865,,,,,,,2.148208618,2.065963745
22,8.564390749,6.050985825,23.7963545,102.192875,8.637632201,8.587109163,8.632206909,0.869293213,2.079086304,22,0.2,0,,8.28622344,224,,,,,0,8.359464892,,,,8.308941853,8.3540396,,,,,,,2.148208618,2.065887451
22.01666667,8.562017184,6.02965341,23.80651734,102.1945938,8.629494262,8.587109163,8.633224152,0.869369507,2.07901001,22.01666667,0.201666667,0,,8.284881558,224,,,,,0,8.352358636,,,,8.309973537,8.356088526,,,,,,,2.148208618,2.065887451
22.03333333,8.563712588,6.04727584,23.79490265,102.1980313,8.629494262,8.587109163,8.633224152,0.869522095,2.079086304,22.03333333,0.203333333,0,,8.285708515,225,,,,,0,8.35149019,,,,8.30910509,8.355220079,,,,,,,2.148284912,2.065887451
22.05,8.563712588,6.04727584,23.81087278,102.1945938,8.63695404,8.586431001,8.633224152,0.869445801,2.078933716,22.05,0.205,0,,8.285788915,224,,,,,0,8.359030368,,,,8.308507329,8.355300479,,,,,,,2.148208618,2.065658569
22.06666667,8.562017184,6.057478299,23.81232459,102.1980313,8.629494262,8.587787324,8.635258636,0.869445801,2.078933716,22.06666667,0.206666667,0,,8.283631938,224,,,,,0,8.351109017,,,,8.309402079,8.356873391,,,,,,,2.148208618,2.065811157
22.08333333,8.567781557,6.044493351,23.81667998,102.192875,8.637971282,8.591517213,8.634919556,0.869293213,2.078933716,22.08333333,0.208333333,0,,8.290014963,225,,,,,0,8.360204688,,,,8.313750619,8.357152961,,,,,,,2.148208618,2.065811157
22.1,8.568120638,6.044493351,23.81377639,102.1980313,8.643057494,8.591517213,8.635597717,0.869293213,2.07901001,22.1,0.21,0,,8.290339446,224,,,,,0,8.365276302,,,,8.313736021,8.357816525,,,,,,,2.148284912,2.065811157
22.11666667,8.568120638,6.048203336,23.82684243,102.1945938,8.642379333,8.596942506,8.635258636,0.868988037,2.078933716,22.11666667,0.211666667,0,,8.290234655,224,,,,,0,8.36449335,,,,8.319056523,8.357372654,,,,,,,2.148284912,2.065811157
22.13333333,8.567781557,6.206805202,23.81813177,102.1963125,8.647804625,8.603724122,8.635597717,0.868911743,2.079086304,22.13333333,0.213333333,0,,8.282563633,225,,,,,0,8.362586701,,,,8.318506197,8.350379793,,,,,,,2.148208618,2.065811157
22.15,8.569476961,6.034290892,23.83119771,102.192875,8.648143706,8.603724122,8.635936798,0.869064331,2.078857422,22.15,0.215,0,,8.292252026,224,,,,,0,8.370918771,,,,8.326499186,8.358711863,,,,,,,2.148208618,2.065887451
