Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
21.38333333,9.030489025,3.564368261,24.02424796,910.9801453,8.592057553,8.49304596,9.084063791,2.157974243,2.106933594,2.089385986,2.071456909,21.38333333,0.138333333,0,,8.867303898,225,,,,,0,8.428872426,,,,8.329860833,8.920878664,,,,,,
21.4,9.02438557,3.545818335,24.02424796,910.9801453,8.597821927,8.493385041,9.078638498,2.157821655,2.1068573,2.089157104,2.071380615,21.4,0.14,0,,8.862049702,224,,,,,0,8.435486059,,,,8.331049173,8.91630263,,,,,,
21.41666667,9.02438557,3.522630928,24.03730921,910.929068,8.597821927,8.491689637,9.078299417,2.157897949,2.107086182,2.089080811,2.071533203,21.41666667,0.141666667,0,,8.863148944,224,,,,,0,8.4365853,,,,8.330453011,8.917062791,,,,,,
21.43333333,9.02438557,3.451213713,24.02569922,910.9801453,8.598500088,8.492706879,9.078977579,2.157897949,2.1068573,2.089157104,2.071456909,21.43333333,0.143333333,0,,8.866385026,225,,,,,0,8.440499544,,,,8.334706335,8.920977034,,,,,,
21.45,9.02438557,3.477183609,24.02860174,910.997171,8.598500088,8.492706879,9.078638498,2.157974243,2.1068573,2.089080811,2.071456909,21.45,0.145,0,,8.865204359,224,,,,,0,8.439318877,,,,8.333525668,8.919457287,,,,,,
21.46666667,9.023707409,3.405766394,24.03440674,910.9801453,8.597821927,8.492028718,9.078638498,2.157821655,2.107009888,2.089157104,2.071456909,21.46666667,0.146666667,0,,8.867811775,224,,,,,0,8.441926293,,,,8.336133084,8.922742864,,,,,,
21.48333333,9.030828106,3.420606335,24.02569922,910.9460938,8.598161007,8.492706879,9.078638498,2.157821655,2.1068573,2.089080811,2.071380615,21.48333333,0.148333333,0,,8.874228802,225,,,,,0,8.441561704,,,,8.336107576,8.922039195,,,,,,
21.5,9.030828106,3.388143965,24.01263772,910.997171,8.598500088,8.49304596,9.078299417,2.157821655,2.1068573,2.089157104,2.071456909,21.5,0.15,0,,8.875678706,224,,,,,0,8.443350688,,,,8.33789656,8.923150017,,,,,,
21.51666667,9.030489025,3.331566691,24.01408901,911.0312225,8.598161007,8.493385041,9.078638498,2.157897949,2.106933594,2.089233398,2.071304321,21.51666667,0.151666667,0,,8.877934367,224,,,,,0,8.445606349,,,,8.340830383,8.92608384,,,,,,
21.53333333,9.03693156,3.325074217,24.02715048,910.997171,8.598839169,8.49304596,9.078977579,2.157974243,2.106933594,2.089233398,2.071380615,21.53333333,0.153333333,0,,8.884709779,225,,,,,0,8.446617388,,,,8.340824179,8.926755798,,,,,,
21.55,9.03693156,3.347334128,24.01989415,910.997171,8.598161007,8.492706879,9.084402872,2.157897949,2.1068573,2.089233398,2.071380615,21.55,0.155,0,,8.883670825,224,,,,,0,8.444900273,,,,8.339446144,8.931142137,,,,,,
21.56666667,9.040661449,3.313016765,24.02569922,910.997171,8.591379391,8.49304596,9.084402872,2.157974243,2.1068573,2.089080811,2.071304321,21.56666667,0.156666667,0,,8.88898772,224,,,,,0,8.439705663,,,,8.341372231,8.932729143,,,,,,
21.58333333,9.04133961,3.303741802,24.02424796,910.9801453,8.591040311,8.49304596,9.084741952,2.157669067,2.107086182,2.089309692,2.071380615,21.58333333,0.158333333,0,,8.890086573,225,,,,,0,8.439787273,,,,8.341792923,8.933488915,,,,,,
21.6,9.047103984,3.475328617,24.02279669,910.929068,8.584936856,8.49304596,9.084063791,2.157897949,2.106933594,2.089157104,2.071380615,21.6,0.16,0,,8.887991169,224,,,,,0,8.425824042,,,,8.333933145,8.924950976,,,,,,
21.61666667,9.047782145,3.263859461,24.00683252,910.9801453,8.585275937,8.492706879,9.08372471,2.157821655,2.106933594,2.089157104,2.071304321,21.61666667,0.161666667,0,,8.898308427,224,,,,,0,8.435802219,,,,8.343233161,8.934250992,,,,,,
21.63333333,9.047782145,3.56715075,24.00973513,910.9801453,8.585615018,8.492028718,9.084741952,2.157897949,2.1068573,2.089157104,2.071380615,21.63333333,0.163333333,0,,8.884427204,225,,,,,0,8.422260076,,,,8.328673776,8.921387011,,,,,,
21.65,9.047782145,3.582918187,24.01699159,910.9631195,8.585615018,8.493385041,9.091523568,2.157897949,2.107086182,2.089309692,2.071304321,21.65,0.165,0,,8.883726458,224,,,,,0,8.421559331,,,,8.329329354,8.927467881,,,,,,
21.66666667,9.046764903,3.568078246,24.01118642,910.997171,8.585615018,8.493385041,9.091523568,2.157821655,2.1068573,2.089080811,2.071456909,21.66666667,0.166666667,0,,8.883371733,224,,,,,0,8.422221848,,,,8.329991871,8.928130398,,,,,,
21.68333333,9.047443065,3.565295757,24.02134542,911.0141968,8.59070123,8.493724122,9.091184488,2.157821655,2.1068573,2.089157104,2.071380615,21.68333333,0.168333333,0,,8.884206998,225,,,,,0,8.427465163,,,,8.330488055,8.927948421,,,,,,
21.7,9.047782145,3.570860735,24.01989415,910.9631195,8.591718472,8.492706879,9.09220173,2.157897949,2.1068573,2.089080811,2.071380615,21.7,0.17,0,,8.884287042,224,,,,,0,8.428223369,,,,8.329211776,8.928706626,,,,,,
21.71666667,9.047443065,3.554165802,24.01408901,911.0141968,8.590362149,8.492367799,9.090506326,2.157821655,2.1068573,2.089004517,2.071456909,21.71666667,0.171666667,0,,8.884695445,224,,,,,0,8.427614529,,,,8.329620179,8.927758706,,,,,,
21.73333333,9.047443065,3.520775935,24.02424796,910.997171,8.59510928,8.49304596,9.096948861,2.157897949,2.106933594,2.089004517,2.071456909,21.73333333,0.173333333,0,,8.886253696,225,,,,,0,8.433919912,,,,8.331856592,8.935759493,,,,,,
21.75,9.047103984,3.479038602,24.03585798,910.9460938,8.598839169,8.493385041,9.101356911,2.157974243,2.106933594,2.089233398,2.071533203,21.75,0.175,0,,8.887858518,224,,,,,0,8.439593704,,,,8.334139576,8.942111446,,,,,,
21.76666667,9.047443065,3.476256113,24.03440674,910.997171,8.598161007,8.49304596,9.10067875,2.157745361,2.1068573,2.089157104,2.071380615,21.76666667,0.176666667,0,,8.888320833,224,,,,,0,8.439038776,,,,8.333923728,8.941556518,,,,,,
21.78333333,9.047782145,3.402056409,24.04021167,910.997171,8.592396634,8.493385041,9.101356911,2.157821655,2.106704712,2.089233398,2.071380615,21.78333333,0.178333333,0,,8.892072493,225,,,,,0,8.436686981,,,,8.337675388,8.945647259,,,,,,
21.8,9.047103984,3.420606335,24.06633322,911.0141968,8.591040311,8.49304596,9.10067875,2.157821655,2.106781006,2.089157104,2.071380615,21.8,0.18,0,,8.890618345,224,,,,,0,8.434554671,,,,8.336560321,8.944193111,,,,,,
21.81666667,9.047782145,3.389071461,24.06923555,911.0141968,8.591379391,8.493385041,9.102035073,2.157821655,2.107009888,2.089233398,2.071456909,21.81666667,0.181666667,0,,8.892747192,224,,,,,0,8.436344438,,,,8.338350088,8.94700012,,,,,,
21.83333333,9.047443065,3.37423152,24.06778439,911.0312225,8.590362149,8.493385041,9.10067875,2.157745361,2.106933594,2.089080811,2.071380615,21.83333333,0.183333333,0,,8.893082975,225,,,,,0,8.436002059,,,,8.339024951,8.94631866,,,,,,
21.85,9.047782145,3.372376528,24.07358901,910.9631195,8.592057553,8.493385041,9.101017831,2.157821655,2.106933594,2.089080811,2.071380615,21.85,0.185,0,,8.893522895,224,,,,,0,8.437798302,,,,8.33912579,8.94675858,,,,,,
21.86666667,9.046764903,3.34176915,24.07504016,911.0141968,8.591718472,8.493385041,9.101356911,2.157897949,2.1068573,2.089233398,2.071380615,21.86666667,0.186666667,0,,8.893909652,224,,,,,0,8.438863222,,,,8.34052979,8.948501661,,,,,,
21.88333333,9.047443065,3.383506483,24.0851981,910.997171,8.585615018,8.49304596,9.101695992,2.157821655,2.1068573,2.089157104,2.071380615,21.88333333,0.188333333,0,,8.89270675,225,,,,,0,8.430878703,,,,8.338309646,8.946959678,,,,,,
21.9,9.047103984,3.274989417,24.07213786,910.9801453,8.585275937,8.49304596,9.101356911,2.157974243,2.106933594,2.089233398,2.071533203,21.9,0.19,0,,8.897295536,224,,,,,0,8.435467489,,,,8.343237512,8.951548463,,,,,,
21.91666667,9.046764903,3.324146721,24.08664922,911.0141968,8.581206968,8.493385041,9.108138527,2.157897949,2.106933594,2.089080811,2.071533203,21.91666667,0.191666667,0,,8.894747194,224,,,,,0,8.429189258,,,,8.341367332,8.956120818,,,,,,
21.93333333,9.047443065,3.320436735,24.0851981,911.0141968,8.581885129,8.49304596,9.108477608,2.157821655,2.106933594,2.089080811,2.071456909,21.93333333,0.193333333,0,,8.895591089,225,,,,,0,8.430033154,,,,8.341193985,8.956625633,,,,,,
21.95,9.047103984,3.501298513,24.07939358,910.9801453,8.580867887,8.493385041,9.113902901,2.157821655,2.106933594,2.089080811,2.071380615,21.95,0.195,0,,8.886964166,224,,,,,0,8.420728069,,,,8.333245223,8.953763083,,,,,,
21.96666667,9.047443065,3.40947638,24.07794244,911.0141968,8.576459836,8.49304596,9.113902901,2.157745361,2.106781006,2.089157104,2.071380615,21.96666667,0.196666667,0,,8.891498904,224,,,,,0,8.420515676,,,,8.3371018,8.95795874,,,,,,
21.98333333,9.047103984,3.439156261,24.06633322,911.0312225,8.577137998,8.49304596,9.120006355,2.157897949,2.1068573,2.089309692,2.071228027,21.98333333,0.198333333,0,,8.889769724,225,,,,,0,8.419803738,,,,8.3357117,8.962672096,,,,,,
22,9.0538856,3.404838898,24.07213786,911.0482483,8.577137998,8.493724122,9.119667275,2.157897949,2.1068573,2.089157104,2.071380615,22,0.2,0,,8.898137423,224,,,,,0,8.421389821,,,,8.337975945,8.963919098,,,,,,
22.01666667,9.053546519,3.372376528,24.06633322,910.997171,8.577137998,8.493385041,9.120006355,2.157821655,2.107009888,2.089309692,2.071380615,22.01666667,0.201666667,0,,8.899267293,224,,,,,0,8.422858772,,,,8.339105815,8.96572713,,,,,,
22.03333333,9.048121226,3.396491432,24.06197971,911.0141968,8.576798917,8.493385041,9.119667275,2.157897949,2.106933594,2.089080811,2.071380615,22.03333333,0.203333333,0,,8.892726718,225,,,,,0,8.421404409,,,,8.337990533,8.964272766,,,,,,
22.05,9.047103984,3.347334128,24.0706867,910.9460938,8.577137998,8.49304596,9.120684517,2.157897949,2.1068573,2.089233398,2.071456909,22.05,0.205,0,,8.893982293,224,,,,,0,8.424016307,,,,8.33992427,8.967562826,,,,,,
22.06666667,9.047443065,3.31672675,24.07213786,911.0141968,8.580867887,8.493385041,9.124414406,2.157897949,2.107009888,2.089080811,2.071380615,22.06666667,0.206666667,0,,8.895725418,224,,,,,0,8.42915024,,,,8.341667394,8.972696759,,,,,,
22.08333333,9.047103984,3.639495461,24.05762616,910.9801453,8.584936856,8.492706879,9.129161537,2.157821655,2.107009888,2.089080811,2.071380615,22.08333333,0.208333333,0,,8.880578737,225,,,,,0,8.41841161,,,,8.326181633,8.96263629,,,,,,
22.1,9.047103984,3.642277949,24.06923555,910.997171,8.585615018,8.493385041,9.129500618,2.157821655,2.107009888,2.089157104,2.071380615,22.1,0.21,0,,8.880485959,224,,,,,0,8.418996993,,,,8.326767016,8.962882593,,,,,,
22.11666667,9.041000529,3.598685624,24.05617497,911.065274,8.592057553,8.49304596,9.129161537,2.157974243,2.107009888,2.089157104,2.071380615,22.11666667,0.211666667,0,,8.876338271,224,,,,,0,8.427395295,,,,8.328383702,8.964499279,,,,,,
22.13333333,9.041000529,3.627438009,24.05907735,911.0312225,8.598839169,8.49304596,9.136621314,2.157897949,2.107009888,2.089309692,2.071456909,22.13333333,0.213333333,0,,8.875031273,225,,,,,0,8.432869913,,,,8.327076704,8.970652058,,,,,,
22.15,9.03693156,3.593120646,24.04891898,910.9460938,8.598161007,8.49304596,9.136621314,2.157821655,2.1068573,2.089157104,2.071456909,22.15,0.215,0,,8.872502624,224,,,,,0,8.433732071,,,,8.328617024,8.972192378,,,,,,
22.16666667,9.038966045,4.062433771,24.05762616,910.997171,8.598500088,8.492706879,9.136621314,2.157897949,2.107086182,2.089233398,2.071380615,22.16666667,0.216666667,0,,8.853089241,224,,,,,0,8.412623284,,,,8.306830075,8.95074451,,,,,,
22.18333333,9.03693156,3.579208201,24.05907735,910.929068,8.598500088,8.493385041,9.136960395,2.157897949,2.1068573,2.089233398,2.071304321,22.18333333,0.218333333,0,,8.873169003,225,,,,,0,8.434737531,,,,8.329622484,8.973197838,,,,,,
22.2,9.036592479,4.042956348,24.05037019,910.9631195,8.592396634,8.492028718,9.136960395,2.157897949,2.106933594,2.089309692,2.071380615,22.2,0.22,0,,8.851582889,224,,,,,0,8.407387044,,,,8.307019128,8.951950806,,,,,,
22.21666667,9.03693156,5.064129768,24.05472378,910.9801453,8.591040311,8.492367799,9.136960395,2.157897949,2.1068573,2.089157104,2.071380615,22.21666667,0.221666667,0,,8.805210109,224,,,,,0,8.359318859,,,,8.260646347,8.905238944,,,,,,
22.23333333,9.040661449,3.397418928,24.05182139,911.0312225,8.597821927,8.49304596,9.140012122,2.157821655,2.106933594,2.089233398,2.071380615,22.23333333,0.223333333,0,,8.885196306,225,,,,,0,8.442356784,,,,8.337580817,8.984546979,,,,,,
22.25,9.041678691,3.428026306,24.04456534,910.929068,8.602569058,8.492367799,9.136621314,2.157974243,2.106933594,2.089080811,2.071456909,22.25,0.225,0,,8.884792623,224,,,,,0,8.44568299,,,,8.335481731,8.979735247,,,,,,
22.26666667,9.041678691,3.377941506,24.05907735,911.0482483,8.602569058,8.492706879,9.139673042,2.157821655,2.106933594,2.089080811,2.071456909,22.26666667,0.226666667,0,,8.88712486,224,,,,,0,8.448015227,,,,8.338153049,8.985119211,,,,,,
22.28333333,9.041678691,3.825922216,24.05617497,910.997171,8.607994351,8.49304596,9.139333961,2.157897949,2.106933594,2.089157104,2.071380615,22.28333333,0.228333333,0,,8.866618945,225,,,,,0,8.432934604,,,,8.317986214,8.964274215,,,,,,
22.3,9.041000529,3.367739046,24.04891898,910.997171,8.607316189,8.492706879,9.140690284,2.157897949,2.107009888,2.089080811,2.071380615,22.3,0.23,0,,8.88688554,224,,,,,0,8.4532012,,,,8.33859189,8.986575295,,,,,,
22.31666667,9.046764903,3.327856706,24.06197971,910.997171,8.609011593,8.491350556,9.146454658,2.157821655,2.107009888,2.089233398,2.071380615,22.31666667,0.231666667,0,,8.894510535,224,,,,,0,8.456757225,,,,8.339096188,8.994200289,,,,,,
22.33333333,9.047782145,3.332494187,24.04311412,910.997171,8.607994351,8.49304596,9.146115577,2.157974243,2.107086182,2.089233398,2.071380615,22.33333333,0.233333333,0,,8.895264218,225,,,,,0,8.455476423,,,,8.340528032,8.993597649,,,,,,
22.35,9.047103984,3.279626898,24.05472378,910.9120422,8.607994351,8.49304596,9.153914435,2.157897949,2.1068573,2.089233398,2.071533203,22.35,0.235,0,,8.897036758,224,,,,,0,8.457927125,,,,8.342978734,9.003847209,,,,,,
22.36666667,9.047782145,3.477183609,24.04891898,910.9631195,8.607316189,8.492706879,9.153236274,2.157821655,2.106781006,2.089233398,2.071456909,22.36666667,0.236666667,0,,8.888658738,224,,,,,0,8.448192781,,,,8.333583472,8.994112866,,,,,,
22.38333333,9.052868357,3.358464083,24.05327259,911.0141968,8.60765527,8.49304596,9.153236274,2.157897949,2.107009888,2.089157104,2.071380615,22.38333333,0.238333333,0,,8.899189763,225,,,,,0,8.453976676,,,,8.339367366,8.999557679,,,,,,
22.4,9.0538856,3.400201417,24.05907735,910.9120422,8.608333431,8.492028718,9.145437415,2.157745361,2.106933594,2.089233398,2.071380615,22.4,0.24,0,,8.898313292,224,,,,,0,8.452761124,,,,8.33645641,8.989865108,,,,,,
22.41666667,9.054224681,3.85745709,24.05327259,910.9801453,8.607316189,8.492367799,9.145098334,2.157897949,2.106933594,2.089157104,2.071456909,22.41666667,0.241666667,0,,8.877712868,224,,,,,0,8.430804376,,,,8.315855986,8.968586522,,,,,,
22.43333333,9.053207438,5.140184464,24.0416629,910.9801453,8.608672512,8.49304596,9.139673042,2.157821655,2.106933594,2.089080811,2.071456909,22.43333333,0.243333333,0,,8.817951029,225,,,,,0,8.373416103,,,,8.257789551,8.904416632,,,,,,
22.45,9.0538856,4.811850776,24.0416629,910.860965,8.602569058,8.493385041,9.13899488,2.157821655,2.106933594,2.089309692,2.071380615,22.45,0.245,0,,8.833656395,224,,,,,0,8.382339853,,,,8.273155836,8.918765675,,,,,,
22.46666667,9.057954569,3.548600824,24.04456534,910.997171,8.602229977,8.492706879,9.141029365,2.157897949,2.1068573,2.089080811,2.071380615,22.46666667,0.246666667,0,,8.895550323,224,,,,,0,8.43982573,,,,8.330302633,8.978625118,,,,,,
22.48333333,9.0538856,3.520775935,24.0416629,910.9631195,8.602908139,8.49304596,9.140012122,2.157897949,2.106933594,2.089157104,2.071380615,22.48333333,0.248333333,0,,8.892746421,225,,,,,0,8.441768959,,,,8.331906781,8.978872943,,,,,,
22.5,9.053207438,3.490168557,24.05472378,910.929068,8.602569058,8.49304596,9.140012122,2.157974243,2.107009888,2.089157104,2.071380615,22.5,0.25,0,,8.893506372,224,,,,,0,8.442867992,,,,8.333344894,8.980311056,,,,,,
22.51666667,9.0538856,3.532833387,24.04021167,910.9801453,8.602229977,8.492706879,9.139673042,2.157821655,2.107086182,2.089233398,2.071380615,22.51666667,0.251666667,0,,8.89219038,224,,,,,0,8.440534757,,,,8.331011659,8.977977822,,,,,,
22.53333333,9.053207438,3.442866246,24.05182139,910.9801453,8.60765527,8.492367799,9.140690284,2.157821655,2.106933594,2.089385986,2.071456909,22.53333333,0.253333333,0,,8.895662636,225,,,,,0,8.450110467,,,,8.334822996,8.983145482,,,,,,
22.55,9.053546519,3.451213713,24.05617497,910.929068,8.615115047,8.492706879,9.146454658,2.157821655,2.106781006,2.089233398,2.071380615,22.55,0.255,0,,8.895632018,224,,,,,0,8.457200547,,,,8.334792379,8.988540157,,,,,,
22.56666667,9.053546519,3.461416172,24.03876044,910.997171,8.614775967,8.49304596,9.145776496,2.157897949,2.1068573,2.089157104,2.071304321,22.56666667,0.256666667,0,,8.895115903,224,,,,,0,8.456345351,,,,8.334615344,8.98734588,,,,,,
22.58333333,9.053207438,3.446576231,24.05037019,911.0141968,8.619184017,8.49304596,9.146793738,2.157897949,2.1068573,2.089233398,2.071380615,22.58333333,0.258333333,0,,8.895488779,225,,,,,0,8.461465358,,,,8.335327301,8.989075079,,,,,,
22.6,9.053207438,3.411331372,24.04311412,910.997171,8.619523098,8.492706879,9.145776496,2.157821655,2.106933594,2.089157104,2.071456909,22.6,0.26,0,,8.897081377,224,,,,,0,8.463397036,,,,8.336580818,8.989650435,,,,,,
22.61666667,9.053207438,3.415041357,24.03440674,910.997171,8.619523098,8.49304596,9.146115577,2.157974243,2.107009888,2.089004517,2.071304321,22.61666667,0.261666667,0,,8.896887252,224,,,,,0,8.463202912,,,,8.336725774,8.989795391,,,,,,
22.63333333,9.052868357,3.407621387,24.05182139,910.997171,8.614097805,8.492028718,9.146115577,2.157897949,2.107009888,2.089080811,2.071380615,22.63333333,0.263333333,0,,8.896936352,225,,,,,0,8.4581658,,,,8.336096712,8.990183571,,,,,,
22.65,9.0538856,3.29168435,24.04601656,910.9801453,8.607994351,8.49304596,9.140351203,2.157821655,2.1068573,2.089233398,2.071380615,22.65,0.265,0,,8.903243225,224,,,,,0,8.457351976,,,,8.342403586,8.989708829,,,,,,
22.66666667,9.053207438,3.320436735,24.03876044,910.997171,8.607316189,8.492706879,9.145437415,2.157897949,2.106933594,2.089233398,2.071380615,22.66666667,0.266666667,0,,8.901229516,224,,,,,0,8.455338267,,,,8.340728958,8.993459493,,,,,,
22.68333333,9.053546519,3.267569447,24.03295549,911.0141968,8.60765527,8.492706879,9.140351203,2.157821655,2.107009888,2.089233398,2.071456909,22.68333333,0.268333333,0,,8.903972834,225,,,,,0,8.458081585,,,,8.343133195,8.990777519,,,,,,
22.7,9.047103984,3.304669298,24.05037019,910.929068,8.608333431,8.492706879,9.13899488,2.157897949,2.106933594,2.089385986,2.071380615,22.7,0.27,0,,8.895879123,224,,,,,0,8.457108571,,,,8.341482019,8.987770019,,,,,,
22.71666667,9.048121226,3.248092024,24.04021167,911.0141968,8.607994351,8.492706879,9.140690284,2.157897949,2.106933594,2.089157104,2.071380615,22.71666667,0.271666667,0,,8.899458412,224,,,,,0,8.459331536,,,,8.344044065,8.99202747,,,,,,
22.73333333,9.046425822,3.641350453,24.05472378,910.9801453,8.607316189,8.49304596,9.1474719,2.157974243,2.107086182,2.089233398,2.071380615,22.73333333,0.273333333,0,,8.879807064,225,,,,,0,8.440697431,,,,8.326427202,8.980853142,,,,,,
22.75,9.046764903,3.593120646,24.03730921,910.997171,8.60765527,8.49304596,9.146115577,2.157897949,2.106933594,2.089309692,2.071380615,22.75,0.275,0,,8.882301846,224,,,,,0,8.443192213,,,,8.328582903,8.98165252,,,,,,
22.76666667,9.053207438,4.028116408,24.05472378,910.9631195,8.614775967,8.49304596,9.153914435,2.157897949,2.107009888,2.089157104,2.071380615,22.76666667,0.276666667,0,,8.868891273,224,,,,,0,8.430459801,,,,8.308729795,8.96959827,,,,,,
22.78333333,9.053546519,3.569933239,24.04456534,910.997171,8.614436886,8.492028718,9.153236274,2.157821655,2.1068573,2.089233398,2.071380615,22.78333333,0.278333333,0,,8.890165979,225,,,,,0,8.451056346,,,,8.328648178,8.989855734,,,,,,
22.8,9.053546519,3.697927727,24.04456534,910.9801453,8.614097805,8.49304596,9.153575354,2.157821655,2.106933594,2.089309692,2.071533203,22.8,0.28,0,,8.88430822,224,,,,,0,8.444859506,,,,8.323807661,8.984337056,,,,,,
22.81666667,9.0538856,3.498516024,24.03585798,910.997171,8.619523098,8.492706879,9.153575354,2.157821655,2.1068573,2.089080811,2.071380615,22.81666667,0.281666667,0,,8.893748598,224,,,,,0,8.459386095,,,,8.332569877,8.993438352,,,,,,
22.83333333,9.052868357,3.496661031,24.04456534,910.9631195,8.615115047,8.492706879,9.158661566,2.157821655,2.106781006,2.089233398,2.071380615,22.83333333,0.283333333,0,,8.892841172,225,,,,,0,8.455087862,,,,8.332679694,8.998634381,,,,,,
22.85,9.052529277,3.446576231,24.03295549,910.997171,8.619862179,8.492706879,9.159339728,2.157974243,2.107009888,2.089157104,2.071380615,22.85,0.285,0,,8.894761518,224,,,,,0,8.46209442,,,,8.334939121,9.00157197,,,,,,
22.86666667,9.053207438,3.402983906,24.04021167,910.997171,8.620201259,8.492367799,9.159000647,2.157897949,2.106933594,2.089233398,2.071380615,22.86666667,0.286666667,0,,8.897455335,224,,,,,0,8.464449156,,,,8.336615695,9.003248544,,,,,,
