Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: DO4 (mg/L),Latest: FlowV1 (V),Latest: FlowV2 (V),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
18.13333333,7.871046078,14.43926231,30.33712756,102.0845938,7.926316248,7.788649445,2.985362399,2.116622925,2.094650269,0.912322998,2.087860107,18.13333333,0.813333333,1,,7.269489978,225,,,,,0,7.324760148,,,,7.187093345,2.383806299,,,,,,
18.15,7.871046078,14.42163988,30.33566492,102.0914688,7.925638086,7.788988525,2.985023318,2.116622925,2.094650269,0.912399292,2.087631226,18.15,0.815,1,,7.270213379,224,,,,,0,7.324805387,,,,7.188155827,2.384190619,,,,,,
18.16666667,7.871046078,14.41978489,30.3459036,102.082875,7.926316248,7.788310364,2.985362399,2.116775513,2.094573975,0.91255188,2.08770752,18.16666667,0.816666667,1,,7.270366013,224,,,,,0,7.325636183,,,,7.187630299,2.384682334,,,,,,
18.18333333,7.871724239,14.42534986,30.35029173,102.0931875,7.926655329,7.788988525,2.985701479,2.116775513,2.094726563,0.912475586,2.087783813,18.18333333,0.818333333,1,,7.270844646,225,,,,,0,7.325775735,,,,7.188108932,2.384821886,,,,,,
18.2,7.871046078,14.42442237,30.34005287,102.0845938,7.929707056,7.788649445,2.985362399,2.116851807,2.094650269,0.91255188,2.087783813,18.2,0.82,1,,7.270129766,224,,,,,0,7.328790744,,,,7.187733133,2.384446087,,,,,,
18.21666667,7.87613229,14.4151474,30.33566492,102.0880313,7.929707056,7.789666687,2.985701479,2.116775513,2.094573975,0.91255188,2.087783813,18.21666667,0.821666667,1,,7.27557008,224,,,,,0,7.329144846,,,,7.189104477,2.385139269,,,,,,
18.23333333,7.87613229,14.43276983,30.34151554,102.0949063,7.934793268,7.788988525,2.984684237,2.116775513,2.094802856,0.912704468,2.08770752,18.23333333,0.823333333,1,,7.274878999,225,,,,,0,7.333539977,,,,7.187735235,2.383430947,,,,,,
18.25,7.87613229,14.42442237,30.3444409,102.096625,7.942592126,7.789327606,2.985023318,2.116775513,2.094497681,0.91255188,2.087860107,18.25,0.825,1,,7.275248278,224,,,,,0,7.341708115,,,,7.188443595,2.384139306,,,,,,
18.26666667,7.875454128,14.42071238,30.33712756,102.0983438,7.942931207,7.788988525,2.985362399,2.116699219,2.094650269,0.912628174,2.08770752,18.26666667,0.826666667,1,,7.274670839,224,,,,,0,7.342147918,,,,7.188205236,2.38457911,,,,,,
18.28333333,7.871046078,14.41885739,30.33566492,102.0931875,7.9483565,7.793735657,2.985701479,2.116699219,2.094650269,0.912704468,2.08770752,18.28333333,0.828333333,1,,7.270329303,225,,,,,0,7.347639725,,,,7.193018882,2.384984704,,,,,,
18.3,7.871046078,14.42813235,30.33712756,102.0983438,7.942592126,7.793057495,2.985362399,2.116622925,2.094573975,0.91255188,2.087631226,18.3,0.83,1,,7.269953664,224,,,,,0,7.341499713,,,,7.191965082,2.384269985,,,,,,
18.31666667,7.871385159,14.43091484,30.3444409,102.0931875,7.942253045,7.793396576,2.98604056,2.116699219,2.094497681,0.91255188,2.08770752,18.31666667,0.831666667,1,,7.270230688,224,,,,,0,7.341098574,,,,7.192242105,2.384886089,,,,,,
18.33333333,7.87206332,14.4401898,30.3561427,102.0931875,7.941913965,7.793396576,2.98604056,2.116546631,2.094497681,0.912857056,2.087631226,18.33333333,0.833333333,1,,7.270608659,225,,,,,0,7.340459304,,,,7.191941915,2.384585899,,,,,,
18.35,7.87206332,14.42720486,30.3619938,102.0914688,7.941913965,7.793396576,2.985701479,2.116470337,2.094573975,0.912857056,2.087631226,18.35,0.835,1,,7.271192527,224,,,,,0,7.341043171,,,,7.192525782,2.384830686,,,,,,
18.36666667,7.877149532,14.44297229,30.36491941,102.0931875,7.935132349,7.793396576,2.985362399,2.116775513,2.094573975,0.912704468,2.08770752,18.36666667,0.836666667,1,,7.275643579,224,,,,,0,7.333626395,,,,7.191890623,2.383856446,,,,,,
18.38333333,7.871385159,14.43647982,30.3634566,102.08975,7.935132349,7.794074738,2.985362399,2.116622925,2.09487915,0.912857056,2.08770752,18.38333333,0.838333333,1,,7.270138838,225,,,,,0,7.333886028,,,,7.192828417,2.384116078,,,,,,
18.4,7.871046078,14.43462483,30.37077073,102.0914688,7.929028894,7.793735657,2.985701479,2.116546631,2.094497681,0.913009644,2.08770752,18.4,0.84,1,,7.269930793,224,,,,,0,7.327913609,,,,7.192620372,2.384586195,,,,,,
18.41666667,7.876471371,14.43369733,30.37954796,102.08975,7.929707056,7.793735657,2.985701479,2.116699219,2.094650269,0.91293335,2.08770752,18.41666667,0.841666667,1,,7.275459206,224,,,,,0,7.328694891,,,,7.192723492,2.384689315,,,,,,
18.43333333,7.87613229,14.43184234,30.37077073,102.082875,7.929707056,7.794074738,2.98604056,2.116546631,2.094573975,0.913009644,2.087860107,18.43333333,0.843333333,1,,7.275132879,225,,,,,0,7.328707645,,,,7.193075327,2.385041149,,,,,,
18.45,7.881557583,14.42720486,30.38101086,102.0931875,7.929707056,7.793735657,2.986379641,2.116699219,2.094726563,0.913162231,2.08770752,18.45,0.845,1,,7.280826502,224,,,,,0,7.328975975,,,,7.193004576,2.38564856,,,,,,
18.46666667,7.880201259,14.43462483,30.3634566,102.0742813,7.929028894,7.793396576,2.985701479,2.116775513,2.094650269,0.913085938,2.08770752,18.46666667,0.846666667,1,,7.279032195,224,,,,,0,7.32785983,,,,7.192227511,2.384532415,,,,,,
18.48333333,7.88054034,14.43184234,30.36930788,102.0742813,7.929028894,7.798821869,2.98604056,2.116622925,2.094573975,0.913314819,2.087783813,18.48333333,0.848333333,1,,7.279530177,225,,,,,0,7.328018732,,,,7.197811706,2.385030398,,,,,,
18.5,7.880879421,14.42813235,30.37808507,102.0742813,7.926316248,7.799500031,2.985701479,2.116775513,2.094497681,0.913238525,2.087631226,18.5,0.85,1,,7.280088237,224,,,,,0,7.325525064,,,,7.198708846,2.384910295,,,,,,
18.51666667,7.880879421,14.42813235,30.3619938,102.0777188,7.929707056,7.807298889,2.985701479,2.116699219,2.094726563,0.913238525,2.08770752,18.51666667,0.851666667,1,,7.279969999,224,,,,,0,7.328797634,,,,7.206389467,2.384792057,,,,,,
18.53333333,7.880201259,14.42813235,30.36053102,102.0845938,7.929028894,7.806959808,2.986379641,2.116699219,2.094497681,0.913162231,2.087554932,18.53333333,0.853333333,1,,7.279281082,225,,,,,0,7.328108716,,,,7.206039631,2.385459463,,,,,,
18.55,7.881218502,14.42349487,30.3532172,102.0794375,7.929707056,7.800178192,2.98604056,2.116699219,2.094726563,0.913238525,2.08770752,18.55,0.855,1,,7.280437695,224,,,,,0,7.328926249,,,,7.199397385,2.385259754,,,,,,
18.56666667,7.881896663,14.42256737,30.36053102,102.0880313,7.934793268,7.799839111,2.985701479,2.116622925,2.094650269,0.913162231,2.08770752,18.56666667,0.856666667,1,,7.281208262,224,,,,,0,7.334104867,,,,7.19915071,2.385013079,,,,,,
18.58333333,7.875454128,14.42905985,30.36053102,102.0863125,7.934454187,7.79916095,2.985701479,2.116622925,2.094650269,0.913314819,2.08770752,18.58333333,0.858333333,1,,7.274495321,225,,,,,0,7.33349538,,,,7.198202143,2.384742672,,,,,,
18.6,7.875115047,14.43091484,30.34882901,102.082875,7.941913965,7.79916095,2.986718722,2.116699219,2.094726563,0.913391113,2.087783813,18.6,0.86,1,,7.273992882,224,,,,,0,7.340791799,,,,7.198038784,2.385596556,,,,,,
18.61666667,7.871385159,14.42813235,30.3444409,102.0845938,7.943270288,7.794074738,2.98604056,2.116699219,2.094573975,0.913543701,2.087631226,18.61666667,0.861666667,1,,7.270346599,224,,,,,0,7.342231728,,,,7.193036178,2.385002001,,,,,,
18.63333333,7.871046078,14.42442237,30.34005287,102.0880313,7.941913965,7.792718414,2.986379641,2.116699219,2.094726563,0.913314819,2.087783813,18.63333333,0.863333333,1,,7.270129766,225,,,,,0,7.340997652,,,,7.191802102,2.385463329,,,,,,
18.65,7.871724239,14.42442237,30.3444409,102.082875,7.942253045,7.793396576,2.986379641,2.116546631,2.094573975,0.913314819,2.087860107,18.65,0.865,1,,7.270840228,224,,,,,0,7.341369034,,,,7.192512565,2.38549563,,,,,,
18.66666667,7.865959866,14.42905985,30.3444409,102.0845938,7.935132349,7.792379334,2.985701479,2.116775513,2.094955444,0.913314819,2.087936401,18.66666667,0.866666667,1,,7.264882669,224,,,,,0,7.334055152,,,,7.191302137,2.384624283,,,,,,
18.68333333,7.865620785,14.42534986,30.33712756,102.0863125,7.934115106,7.793396576,2.98604056,2.116775513,2.094650269,0.913467407,2.08770752,18.68333333,0.868333333,1,,7.264644293,225,,,,,0,7.333138614,,,,7.192420084,2.385064068,,,,,,
18.7,7.871385159,14.42442237,30.33420229,102.08975,7.941913965,7.793735657,2.98604056,2.116699219,2.094726563,0.913314819,2.087860107,18.7,0.87,1,,7.270425764,224,,,,,0,7.34095457,,,,7.192776262,2.385081165,,,,,,
18.71666667,7.866638027,14.41792989,30.33859022,102.0845938,7.942592126,7.794074738,2.986379641,2.116775513,2.094573975,0.913391113,2.08770752,18.71666667,0.871666667,1,,7.265981425,224,,,,,0,7.341935524,,,,7.193418135,2.385723039,,,,,,
18.73333333,7.866977108,14.4160749,30.33420229,102.0914688,7.941913965,7.793057495,2.986379641,2.116622925,2.094726563,0.913391113,2.08770752,18.73333333,0.873333333,1,,7.266365491,225,,,,,0,7.341302347,,,,7.192445878,2.385768024,,,,,,
18.75,7.870706997,14.4160749,30.33127705,102.0880313,7.941913965,7.793396576,2.986718722,2.116775513,2.094573975,0.913314819,2.08770752,18.75,0.875,1,,7.270073844,224,,,,,0,7.341280812,,,,7.192763423,2.386085569,,,,,,
18.76666667,7.871385159,14.41421991,30.33566492,102.0931875,7.942931207,7.793057495,2.986379641,2.116622925,2.094573975,0.913543701,2.087860107,18.76666667,0.876666667,1,,7.27086159,224,,,,,0,7.342407638,,,,7.192533926,2.385856072,,,,,,
18.78333333,7.871724239,14.4160749,30.33859022,102.08975,7.942592126,7.793396576,2.986379641,2.116622925,2.094650269,0.913391113,2.087631226,18.78333333,0.878333333,1,,7.271144917,225,,,,,0,7.342012804,,,,7.192817254,2.385800319,,,,,,
18.8,7.871385159,14.42163988,30.33273967,102.0880313,7.941913965,7.793057495,2.98604056,2.116622925,2.094573975,0.913467407,2.087860107,18.8,0.88,1,,7.270530918,224,,,,,0,7.341059724,,,,7.192203255,2.38518632,,,,,,
18.81666667,7.871724239,14.41329241,30.34151554,102.08975,7.941913965,7.794413818,2.986718722,2.116699219,2.094497681,0.913314819,2.087860107,18.81666667,0.881666667,1,,7.271282357,224,,,,,0,7.341472082,,,,7.193971936,2.38627684,,,,,,
18.83333333,7.875793209,14.41143742,30.34151554,102.0914688,7.942931207,7.794074738,2.987057803,2.116622925,2.094726563,0.913238525,2.08770752,18.83333333,0.883333333,1,,7.275428604,225,,,,,0,7.342566601,,,,7.193710132,2.386693197,,,,,,
18.85,7.875793209,14.42071238,30.33712756,102.0863125,7.942253045,7.788649445,2.986718722,2.116699219,2.094650269,0.913391113,2.087860107,18.85,0.885,1,,7.27500992,224,,,,,0,7.341469756,,,,7.187866156,2.385935433,,,,,,
18.86666667,7.87613229,14.41978489,30.32542667,102.0863125,7.941574884,7.788649445,2.98604056,2.116546631,2.094573975,0.913314819,2.08770752,18.86666667,0.886666667,1,,7.275301468,224,,,,,0,7.340744062,,,,7.187818623,2.385209739,,,,,,
18.88333333,7.87613229,14.42071238,30.33273967,102.0880313,7.942253045,7.788310364,2.98604056,2.116699219,2.094726563,0.913467407,2.08770752,18.88333333,0.888333333,1,,7.275316692,225,,,,,0,7.341437448,,,,7.187494766,2.385224963,,,,,,
18.9,7.870028835,14.41329241,30.32688925,102.0931875,7.941574884,7.788649445,2.986718722,2.116622925,2.094650269,0.913543701,2.087860107,18.9,0.89,1,,7.269479307,224,,,,,0,7.341025356,,,,7.188099916,2.386169194,,,,,,
18.91666667,7.871385159,14.4170024,30.33420229,102.08975,7.941913965,7.793057495,2.986718722,2.116622925,2.094497681,0.913314819,2.087936401,18.91666667,0.891666667,1,,7.270734899,224,,,,,0,7.341263705,,,,7.192407236,2.386068463,,,,,,
18.93333333,7.866298947,14.41792989,30.34005287,102.0931875,7.941913965,7.793057495,2.986718722,2.116775513,2.094573975,0.913543701,2.08770752,18.93333333,0.893333333,1,,7.265653109,225,,,,,0,7.341268127,,,,7.192411657,2.386072884,,,,,,
18.95,7.859856411,14.42442237,30.32981444,102.0880313,7.942592126,7.788310364,2.986379641,2.116775513,2.094650269,0.913772583,2.08770752,18.95,0.895,1,,7.258864693,224,,,,,0,7.341600408,,,,7.187318645,2.385387923,,,,,,
18.96666667,7.861212735,14.41236492,30.3444409,102.0880313,7.934454187,7.788649445,2.985701479,2.116546631,2.094573975,0.913543701,2.087783813,18.96666667,0.896666667,1,,7.260831005,224,,,,,0,7.334072458,,,,7.188267715,2.38531975,,,,,,
18.98333333,7.855448361,14.40216246,30.33127705,102.0880313,7.935132349,7.788649445,2.987396884,2.116699219,2.094573975,0.913772583,2.08770752,18.98333333,0.898333333,1,,7.255394858,225,,,,,0,7.335078845,,,,7.188595941,2.38734338,,,,,,
19,7.85510928,14.41143742,30.32835184,102.0914688,7.934454187,7.787632202,2.986379641,2.116622925,2.094497681,0.913467407,2.08770752,19,0.9,1,,7.254647811,224,,,,,0,7.333992718,,,,7.187170733,2.385918172,,,,,,
19.01666667,7.854770199,14.40958243,30.34005287,102.096625,7.934793268,7.788649445,2.986379641,2.116699219,2.094726563,0.913619995,2.08770752,19.01666667,0.901666667,1,,7.254472114,224,,,,,0,7.334495182,,,,7.188351359,2.386081556,,,,,,
19.03333333,7.850362149,14.40772743,30.32981444,102.096625,7.941913965,7.788649445,2.986379641,2.116622925,2.094650269,0.913772583,2.08770752,19.03333333,0.903333333,1,,7.250066023,225,,,,,0,7.341617838,,,,7.188353318,2.386083515,,,,,,
19.05,7.850023068,14.41329241,30.34005287,102.1035,7.942592126,7.788988525,2.986718722,2.116775513,2.094421387,0.913696289,2.08770752,19.05,0.905,1,,7.249570426,224,,,,,0,7.342139484,,,,7.188535883,2.38626608,,,,,,
19.06666667,7.849683988,14.40865493,30.33566492,102.1000625,7.942253045,7.788649445,2.987057803,2.116699219,2.094802856,0.913848877,2.08770752,19.06666667,0.906666667,1,,7.249392266,224,,,,,0,7.341961324,,,,7.188357723,2.386766081,,,,,,
19.08333333,7.849683988,14.40679994,30.33127705,102.0983438,7.942253045,7.788649445,2.987057803,2.116775513,2.094726563,0.913619995,2.087860107,19.08333333,0.908333333,1,,7.249437268,225,,,,,0,7.342006326,,,,7.188402725,2.386811083,,,,,,
19.1,7.850023068,14.41143742,30.33859022,102.0983438,7.934454187,7.789327606,2.987057803,2.116622925,2.094573975,0.913772583,2.087860107,19.1,0.91,1,,7.249636945,224,,,,,0,7.334068064,,,,7.188941483,2.38667168,,,,,,
19.11666667,7.855448361,14.40216246,30.33712756,102.0949063,7.941913965,7.788310364,2.986718722,2.116699219,2.094421387,0.913696289,2.08770752,19.11666667,0.911666667,1,,7.255437883,224,,,,,0,7.341903486,,,,7.188299886,2.386708244,,,,,,
19.13333333,7.854770199,14.41143742,30.33273967,102.0931875,7.935132349,7.784919556,2.987396884,2.116699219,2.094497681,0.913772583,2.08770752,19.13333333,0.913333333,1,,7.254341028,225,,,,,0,7.334703177,,,,7.184490384,2.386967712,,,,,,
19.15,7.85917825,14.39845247,30.32688925,102.0949063,7.934115106,7.784919556,2.987396884,2.116699219,2.094573975,0.913619995,2.087783813,19.15,0.915,1,,7.259247048,224,,,,,0,7.334183904,,,,7.184988354,2.387465682,,,,,,
19.16666667,7.859856411,14.40865493,30.32835184,102.1017813,7.934793268,7.785258636,2.987396884,2.116775513,2.094802856,0.913619995,2.087783813,19.16666667,0.916666667,1,,7.259510876,224,,,,,0,7.334447733,,,,7.184913101,2.387051348,,,,,,
19.18333333,7.85917825,14.40958243,30.33273967,102.0931875,7.929367975,7.785258636,2.986718722,2.116699219,2.094573975,0.913848877,2.087860107,19.18333333,0.918333333,1,,7.258826364,225,,,,,0,7.329016089,,,,7.18490675,2.386366836,,,,,,
19.2,7.866298947,14.40587244,30.33859022,102.0914688,7.925638086,7.779494263,2.987735964,2.116775513,2.094726563,0.913772583,2.08770752,19.2,0.92,1,,7.266144663,224,,,,,0,7.325483802,,,,7.179339979,2.38758168,,,,,,
19.21666667,7.865959866,14.40401745,30.33566492,102.1017813,7.925977167,7.779494263,2.986718722,2.116622925,2.094726563,0.913772583,2.087860107,19.21666667,0.921666667,1,,7.265861351,224,,,,,0,7.325878652,,,,7.179395748,2.386620207,,,,,,
19.23333333,7.866638027,14.39752497,30.33127705,102.1017813,7.920551874,7.779155182,2.987735964,2.116699219,2.094497681,0.913925171,2.08770752,19.23333333,0.923333333,1,,7.266777741,225,,,,,0,7.320691588,,,,7.179294895,2.387875678,,,,,,
19.25,7.866298947,14.41143742,30.33859022,102.1017813,7.915126581,7.780511505,2.987057803,2.116622925,2.094573975,0.913696289,2.08770752,19.25,0.925,1,,7.265912824,224,,,,,0,7.314740458,,,,7.180125382,2.38667168,,,,,,
19.26666667,7.865620785,14.40865493,30.32835184,102.1052188,7.920551874,7.779833344,2.987057803,2.116622925,2.094802856,0.913925171,2.08770752,19.26666667,0.926666667,1,,7.26527525,224,,,,,0,7.320206339,,,,7.179487808,2.386712268,,,,,,
19.28333333,7.866298947,14.4160749,30.32542667,102.0863125,7.920551874,7.779833344,2.986718722,2.116699219,2.094650269,0.914077759,2.087783813,19.28333333,0.928333333,1,,7.26562271,225,,,,,0,7.319875637,,,,7.179157106,2.386042485,,,,,,
19.3,7.865959866,14.40216246,30.31957643,102.0845938,7.919873713,7.772034485,2.988075045,2.116546631,2.094573975,0.914077759,2.087783813,19.3,0.93,1,,7.26582026,224,,,,,0,7.319734107,,,,7.171894879,2.387935439,,,,,,
19.31666667,7.866298947,14.40216246,30.32103898,102.0983438,7.920212793,7.779833344,2.988414126,2.116699219,2.094573975,0.914154053,2.087783813,19.31666667,0.931666667,1,,7.266170108,224,,,,,0,7.320083954,,,,7.179704504,2.388285287,,,,,,
19.33333333,7.860195492,14.40772743,30.32835184,102.0742813,7.920551874,7.772712646,2.988075045,2.116775513,2.094497681,0.914230347,2.08770752,19.33333333,0.933333333,1,,7.259888602,225,,,,,0,7.320244984,,,,7.172405756,2.387768155,,,,,,
19.35,7.858839169,14.42163988,30.31957643,102.082875,7.920551874,7.779833344,2.988414126,2.116775513,2.09487915,0.914001465,2.087631226,19.35,0.935,1,,7.257887937,224,,,,,0,7.319600642,,,,7.178882112,2.387462894,,,,,,
19.36666667,7.854770199,14.42627736,30.33566492,102.1189688,7.921230036,7.780511505,2.988075045,2.116775513,2.094573975,0.914077759,2.087631226,19.36666667,0.936666667,1,,7.253744294,224,,,,,0,7.320204131,,,,7.1794856,2.38704914,,,,,,
19.38333333,7.849344907,14.42813235,30.32981444,102.1155313,7.920212793,7.779833344,2.988075045,2.116546631,2.094650269,0.914001465,2.08770752,19.38333333,0.938333333,1,,7.248198612,225,,,,,0,7.319066499,,,,7.178687049,2.386928751,,,,,,
19.4,7.843241452,14.43184234,30.33127705,102.1035,7.920890955,7.779833344,2.987735964,2.116622925,2.094802856,0.914001465,2.087554932,19.4,0.94,1,,7.241951363,224,,,,,0,7.319600866,,,,7.178543254,2.386445875,,,,,,
19.41666667,7.833408109,14.4411173,30.31080134,102.1052188,7.919534632,7.780172424,2.987735964,2.116775513,2.094726563,0.913925171,2.087631226,19.41666667,0.941666667,1,,7.231580453,224,,,,,0,7.317706976,,,,7.178344769,2.385908309,,,,,,
19.43333333,7.827982816,14.43091484,30.32835184,102.1035,7.920551874,7.780172424,2.988414126,2.116775513,2.094726563,0.914154053,2.08770752,19.43333333,0.943333333,1,,7.226709808,225,,,,,0,7.319278866,,,,7.178899416,2.387141118,,,,,,
19.45,7.822218443,14.41978489,30.31518885,102.1138125,7.920551874,7.780172424,2.989431368,2.116775513,2.094421387,0.914154053,2.08770752,19.45,0.945,1,,7.221312163,224,,,,,0,7.319645594,,,,7.179266144,2.388525088,,,,,,
19.46666667,7.808994292,14.42163988,30.30787637,102.1069375,7.920212793,7.772712646,2.988414126,2.116775513,2.094573975,0.914154053,2.087783813,19.46666667,0.946666667,1,,7.207956771,224,,,,,0,7.319175272,,,,7.171675125,2.387376605,,,,,,
19.48333333,7.799500029,14.43462483,30.31080134,102.1120938,7.920212793,7.771695404,2.989092288,2.116546631,2.094802856,0.914154053,2.087783813,19.48333333,0.948333333,1,,7.197942945,225,,,,,0,7.318655709,,,,7.170138319,2.387535203,,,,,,
19.5,7.79136209,14.43462483,30.31226383,102.1017813,7.925638086,7.771695404,2.988414126,2.116775513,2.094726563,0.914306641,2.08770752,19.5,0.95,1,,7.189815803,224,,,,,0,7.324091799,,,,7.170149117,2.386867839,,,,,,
19.51666667,7.774747131,14.42163988,30.30933885,102.1086563,7.929367975,7.772373566,2.988753207,2.116775513,2.094573975,0.914230347,2.087860107,19.51666667,0.951666667,1,,7.1737204,224,,,,,0,7.328341244,,,,7.171346835,2.387726476,,,,,,
19.53333333,7.768982758,14.42442237,30.30202655,102.110375,7.928689813,7.772712646,2.988414126,2.116470337,2.094726563,0.914306641,2.087783813,19.53333333,0.953333333,1,,7.167786094,225,,,,,0,7.32749315,,,,7.171515983,2.387217463,,,,,,
19.55,7.764235626,14.42163988,30.31080134,102.1052188,7.934454187,7.771695404,2.989092288,2.116851807,2.094802856,0.914382935,2.08770752,19.55,0.955,1,,7.163219684,224,,,,,0,7.333438245,,,,7.170679462,2.388076345,,,,,,
19.56666667,7.75711493,14.43369733,30.31372633,102.1069375,7.941913965,7.771695404,2.989092288,2.116699219,2.094573975,0.914306641,2.087860107,19.56666667,0.956666667,1,,7.155618091,224,,,,,0,7.340417125,,,,7.170198565,2.387595449,,,,,,
19.58333333,7.750672395,14.42442237,30.3064139,102.1086563,7.942253045,7.780172424,2.988753207,2.116546631,2.094573975,0.914611816,2.087783813,19.58333333,0.958333333,1,,7.149508117,225,,,,,0,7.341088768,,,,7.179008147,2.387588929,,,,,,
19.6,7.747620667,14.42534986,30.31226383,102.1052188,7.9483565,7.780172424,2.99010953,2.116699219,2.094573975,0.914535522,2.087783813,19.6,0.96,1,,7.146460904,224,,,,,0,7.347196736,,,,7.179012661,2.388949766,,,,,,
19.61666667,7.747281587,14.43276983,30.3064139,102.1052188,7.947678338,7.785258636,2.989770449,2.116622925,2.094650269,0.914459229,2.087860107,19.61666667,0.961666667,1,,7.145769413,224,,,,,0,7.346166165,,,,7.183746463,2.388258276,,,,,,
19.63333333,7.747620667,14.42071238,30.3064139,102.1086563,7.947339257,7.784580475,2.989092288,2.116775513,2.094497681,0.914382935,2.08770752,19.63333333,0.963333333,1,,7.14661101,225,,,,,0,7.3463296,,,,7.183570818,2.388082631,,,,,,
